id,skill_set,subcategory 
17423,"('advertising', 'microsoft-word', 'market-planning')",Web & Page Admin
17424,"('advertising', 'microsoft-excel', 'microsoft-office')","Advertisement Page / Web
"
17425,"('advertising', 'microsoft-excel', 'microsoft-office')","Beauty Review
"
17426,"('advertising', 'microsoft-excel', 'microsoft-office')","Net-Idol Review
"
17427,"('advertising', 'microsoft-excel', 'microsoft-office')","Marketing Research
"
17428,"('advertising', 'microsoft-excel', 'microsoft-office')","Questionnaire
"
17429,"('advertising', 'microsoft-excel', 'microsoft-office')","LINE
"
17430,"('advertising', 'microsoft-excel', 'microsoft-office')","Review
"
17431,"('advertising', 'microsoft-excel', 'microsoft-office')","Blogger Review
"
17432,"('advertising', 'microsoft-excel', 'microsoft-office')","SEO
"
17433,"('advertising', 'microsoft-excel', 'microsoft-office')","Data Analyst
"
17434,"('advertising', 'microsoft-excel', 'microsoft-office')",Web & Page Admin
17435,"('advertising', 'microsoft-excel', 'microsoft-word')","Advertisement Page / Web
"
17436,"('advertising', 'microsoft-excel', 'microsoft-word')","Beauty Review
"
17437,"('advertising', 'microsoft-excel', 'microsoft-word')","Net-Idol Review
"
17438,"('advertising', 'microsoft-excel', 'microsoft-word')","Marketing Research
"
17439,"('advertising', 'microsoft-excel', 'microsoft-word')","Questionnaire
"
17440,"('advertising', 'microsoft-excel', 'microsoft-word')","LINE
"
17441,"('advertising', 'microsoft-excel', 'microsoft-word')","Review
"
17442,"('advertising', 'microsoft-excel', 'microsoft-word')","Blogger Review
"
17443,"('advertising', 'microsoft-excel', 'microsoft-word')","SEO
"
17444,"('advertising', 'microsoft-excel', 'microsoft-word')","Data Analyst
"
17445,"('advertising', 'microsoft-excel', 'microsoft-word')",Web & Page Admin
17446,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')","Advertisement Page / Web
"
17447,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')","Beauty Review
"
17448,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')","Net-Idol Review
"
17449,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')","Marketing Research
"
17450,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')","Questionnaire
"
17451,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')","LINE
"
17452,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')","Review
"
17453,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')","Blogger Review
"
17454,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')","SEO
"
17455,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')","Data Analyst
"
17456,"('advertising', 'microsoft-excel', 'microsoft-powerpoint')",Web & Page Admin
17457,"('advertising', 'microsoft-excel', 'management')","Advertisement Page / Web
"
17458,"('advertising', 'microsoft-excel', 'management')","Beauty Review
"
17459,"('advertising', 'microsoft-excel', 'management')","Net-Idol Review
"
17460,"('advertising', 'microsoft-excel', 'management')","Marketing Research
"
17461,"('advertising', 'microsoft-excel', 'management')","Questionnaire
"
17462,"('advertising', 'microsoft-excel', 'management')","LINE
"
17463,"('advertising', 'microsoft-excel', 'management')","Review
"
17464,"('advertising', 'microsoft-excel', 'management')","Blogger Review
"
17465,"('advertising', 'microsoft-excel', 'management')","SEO
"
17466,"('advertising', 'microsoft-excel', 'management')","Data Analyst
"
17467,"('advertising', 'microsoft-excel', 'management')",Web & Page Admin
17468,"('advertising', 'microsoft-excel', 'research')","Advertisement Page / Web
"
17469,"('advertising', 'microsoft-excel', 'research')","Beauty Review
"
17470,"('advertising', 'microsoft-excel', 'research')","Net-Idol Review
"
17471,"('advertising', 'microsoft-excel', 'research')","Marketing Research
"
17472,"('advertising', 'microsoft-excel', 'research')","Questionnaire
"
17473,"('advertising', 'microsoft-excel', 'research')","LINE
"
17474,"('advertising', 'microsoft-excel', 'research')","Review
"
17475,"('advertising', 'microsoft-excel', 'research')","Blogger Review
"
17476,"('advertising', 'microsoft-excel', 'research')","SEO
"
17477,"('advertising', 'microsoft-excel', 'research')","Data Analyst
"
17478,"('advertising', 'microsoft-excel', 'research')",Web & Page Admin
17479,"('advertising', 'microsoft-excel', 'digital-marketing')","Advertisement Page / Web
"
17480,"('advertising', 'microsoft-excel', 'digital-marketing')","Beauty Review
"
17481,"('advertising', 'microsoft-excel', 'digital-marketing')","Net-Idol Review
"
17482,"('advertising', 'microsoft-excel', 'digital-marketing')","Marketing Research
"
17483,"('advertising', 'microsoft-excel', 'digital-marketing')","Questionnaire
"
17484,"('advertising', 'microsoft-excel', 'digital-marketing')","LINE
"
17485,"('advertising', 'microsoft-excel', 'digital-marketing')","Review
"
17486,"('advertising', 'microsoft-excel', 'digital-marketing')","Blogger Review
"
17487,"('advertising', 'microsoft-excel', 'digital-marketing')","SEO
"
17488,"('advertising', 'microsoft-excel', 'digital-marketing')","Data Analyst
"
17489,"('advertising', 'microsoft-excel', 'digital-marketing')",Web & Page Admin
17490,"('advertising', 'microsoft-excel', 'integrated-marketing')","Advertisement Page / Web
"
17491,"('advertising', 'microsoft-excel', 'integrated-marketing')","Beauty Review
"
17492,"('advertising', 'microsoft-excel', 'integrated-marketing')","Net-Idol Review
"
17493,"('advertising', 'microsoft-excel', 'integrated-marketing')","Marketing Research
"
17494,"('advertising', 'microsoft-excel', 'integrated-marketing')","Questionnaire
"
17495,"('advertising', 'microsoft-excel', 'integrated-marketing')","LINE
"
17496,"('advertising', 'microsoft-excel', 'integrated-marketing')","Review
"
17497,"('advertising', 'microsoft-excel', 'integrated-marketing')","Blogger Review
"
17498,"('advertising', 'microsoft-excel', 'integrated-marketing')","SEO
"
17499,"('advertising', 'microsoft-excel', 'integrated-marketing')","Data Analyst
"
17500,"('advertising', 'microsoft-excel', 'integrated-marketing')",Web & Page Admin
17501,"('advertising', 'microsoft-excel', 'marketing-strategy')","Advertisement Page / Web
"
17502,"('advertising', 'microsoft-excel', 'marketing-strategy')","Beauty Review
"
17503,"('advertising', 'microsoft-excel', 'marketing-strategy')","Net-Idol Review
"
17504,"('advertising', 'microsoft-excel', 'marketing-strategy')","Marketing Research
"
17505,"('advertising', 'microsoft-excel', 'marketing-strategy')","Questionnaire
"
17506,"('advertising', 'microsoft-excel', 'marketing-strategy')","LINE
"
17507,"('advertising', 'microsoft-excel', 'marketing-strategy')","Review
"
17508,"('advertising', 'microsoft-excel', 'marketing-strategy')","Blogger Review
"
17509,"('advertising', 'microsoft-excel', 'marketing-strategy')","SEO
"
17510,"('advertising', 'microsoft-excel', 'marketing-strategy')","Data Analyst
"
17511,"('advertising', 'microsoft-excel', 'marketing-strategy')",Web & Page Admin
17512,"('advertising', 'microsoft-excel', 'marketing')","Advertisement Page / Web
"
17513,"('advertising', 'microsoft-excel', 'marketing')","Beauty Review
"
17514,"('advertising', 'microsoft-excel', 'marketing')","Net-Idol Review
"
17515,"('advertising', 'microsoft-excel', 'marketing')","Marketing Research
"
17516,"('advertising', 'microsoft-excel', 'marketing')","Questionnaire
"
17517,"('advertising', 'microsoft-excel', 'marketing')","LINE
"
17518,"('advertising', 'microsoft-excel', 'marketing')","Review
"
17519,"('advertising', 'microsoft-excel', 'marketing')","Blogger Review
"
17520,"('advertising', 'microsoft-excel', 'marketing')","SEO
"
17521,"('advertising', 'microsoft-excel', 'marketing')","Data Analyst
"
17522,"('advertising', 'microsoft-excel', 'marketing')",Web & Page Admin
17523,"('advertising', 'microsoft-excel', 'social-media-marketing')","Advertisement Page / Web
"
17524,"('advertising', 'microsoft-excel', 'social-media-marketing')","Beauty Review
"
17525,"('advertising', 'microsoft-excel', 'social-media-marketing')","Net-Idol Review
"
17526,"('advertising', 'microsoft-excel', 'social-media-marketing')","Marketing Research
"
17527,"('advertising', 'microsoft-excel', 'social-media-marketing')","Questionnaire
"
17528,"('advertising', 'microsoft-excel', 'social-media-marketing')","LINE
"
17529,"('advertising', 'microsoft-excel', 'social-media-marketing')","Review
"
17530,"('advertising', 'microsoft-excel', 'social-media-marketing')","Blogger Review
"
17531,"('advertising', 'microsoft-excel', 'social-media-marketing')","SEO
"
17532,"('advertising', 'microsoft-excel', 'social-media-marketing')","Data Analyst
"
17533,"('advertising', 'microsoft-excel', 'social-media-marketing')",Web & Page Admin
17534,"('advertising', 'microsoft-excel', 'direct-marketing')","Advertisement Page / Web
"
17535,"('advertising', 'microsoft-excel', 'direct-marketing')","Beauty Review
"
17536,"('advertising', 'microsoft-excel', 'direct-marketing')","Net-Idol Review
"
17537,"('advertising', 'microsoft-excel', 'direct-marketing')","Marketing Research
"
17538,"('advertising', 'microsoft-excel', 'direct-marketing')","Questionnaire
"
17539,"('advertising', 'microsoft-excel', 'direct-marketing')","LINE
"
17540,"('advertising', 'microsoft-excel', 'direct-marketing')","Review
"
17541,"('advertising', 'microsoft-excel', 'direct-marketing')","Blogger Review
"
17542,"('advertising', 'microsoft-excel', 'direct-marketing')","SEO
"
17543,"('advertising', 'microsoft-excel', 'direct-marketing')","Data Analyst
"
17544,"('advertising', 'microsoft-excel', 'direct-marketing')",Web & Page Admin
17545,"('advertising', 'microsoft-excel', 'market-planning')","Advertisement Page / Web
"
17546,"('advertising', 'microsoft-excel', 'market-planning')","Beauty Review
"
17547,"('advertising', 'microsoft-excel', 'market-planning')","Net-Idol Review
"
17548,"('advertising', 'microsoft-excel', 'market-planning')","Marketing Research
"
17549,"('advertising', 'microsoft-excel', 'market-planning')","Questionnaire
"
17550,"('advertising', 'microsoft-excel', 'market-planning')","LINE
"
17551,"('advertising', 'microsoft-excel', 'market-planning')","Review
"
17552,"('advertising', 'microsoft-excel', 'market-planning')","Blogger Review
"
17553,"('advertising', 'microsoft-excel', 'market-planning')","SEO
"
17554,"('advertising', 'microsoft-excel', 'market-planning')","Data Analyst
"
17555,"('advertising', 'microsoft-excel', 'market-planning')",Web & Page Admin
17556,"('advertising', 'microsoft-powerpoint', 'microsoft-office')","Advertisement Page / Web
"
17557,"('advertising', 'microsoft-powerpoint', 'microsoft-office')","Beauty Review
"
17558,"('advertising', 'microsoft-powerpoint', 'microsoft-office')","Net-Idol Review
"
17559,"('advertising', 'microsoft-powerpoint', 'microsoft-office')","Marketing Research
"
17560,"('advertising', 'microsoft-powerpoint', 'microsoft-office')","Questionnaire
"
17561,"('advertising', 'microsoft-powerpoint', 'microsoft-office')","LINE
"
17562,"('advertising', 'microsoft-powerpoint', 'microsoft-office')","Review
"
17563,"('advertising', 'microsoft-powerpoint', 'microsoft-office')","Blogger Review
"
17564,"('advertising', 'microsoft-powerpoint', 'microsoft-office')","SEO
"
17565,"('advertising', 'microsoft-powerpoint', 'microsoft-office')","Data Analyst
"
17566,"('advertising', 'microsoft-powerpoint', 'microsoft-office')",Web & Page Admin
17567,"('advertising', 'microsoft-powerpoint', 'microsoft-word')","Advertisement Page / Web
"
17568,"('advertising', 'microsoft-powerpoint', 'microsoft-word')","Beauty Review
"
17569,"('advertising', 'microsoft-powerpoint', 'microsoft-word')","Net-Idol Review
"
17570,"('advertising', 'microsoft-powerpoint', 'microsoft-word')","Marketing Research
"
17571,"('advertising', 'microsoft-powerpoint', 'microsoft-word')","Questionnaire
"
17572,"('advertising', 'microsoft-powerpoint', 'microsoft-word')","LINE
"
17573,"('advertising', 'microsoft-powerpoint', 'microsoft-word')","Review
"
17574,"('advertising', 'microsoft-powerpoint', 'microsoft-word')","Blogger Review
"
17575,"('advertising', 'microsoft-powerpoint', 'microsoft-word')","SEO
"
17576,"('advertising', 'microsoft-powerpoint', 'microsoft-word')","Data Analyst
"
17577,"('advertising', 'microsoft-powerpoint', 'microsoft-word')",Web & Page Admin
17578,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')","Advertisement Page / Web
"
17579,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')","Beauty Review
"
17580,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')","Net-Idol Review
"
17581,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')","Marketing Research
"
17582,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')","Questionnaire
"
17583,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')","LINE
"
17584,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')","Review
"
17585,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')","Blogger Review
"
17586,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')","SEO
"
17587,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')","Data Analyst
"
17588,"('advertising', 'microsoft-powerpoint', 'microsoft-excel')",Web & Page Admin
17589,"('advertising', 'microsoft-powerpoint', 'management')","Advertisement Page / Web
"
17590,"('advertising', 'microsoft-powerpoint', 'management')","Beauty Review
"
17591,"('advertising', 'microsoft-powerpoint', 'management')","Net-Idol Review
"
17592,"('advertising', 'microsoft-powerpoint', 'management')","Marketing Research
"
17593,"('advertising', 'microsoft-powerpoint', 'management')","Questionnaire
"
17594,"('advertising', 'microsoft-powerpoint', 'management')","LINE
"
17595,"('advertising', 'microsoft-powerpoint', 'management')","Review
"
17596,"('advertising', 'microsoft-powerpoint', 'management')","Blogger Review
"
17597,"('advertising', 'microsoft-powerpoint', 'management')","SEO
"
17598,"('advertising', 'microsoft-powerpoint', 'management')","Data Analyst
"
17599,"('advertising', 'microsoft-powerpoint', 'management')",Web & Page Admin
17600,"('advertising', 'microsoft-powerpoint', 'research')","Advertisement Page / Web
"
17601,"('advertising', 'microsoft-powerpoint', 'research')","Beauty Review
"
17602,"('advertising', 'microsoft-powerpoint', 'research')","Net-Idol Review
"
17603,"('advertising', 'microsoft-powerpoint', 'research')","Marketing Research
"
17604,"('advertising', 'microsoft-powerpoint', 'research')","Questionnaire
"
17605,"('advertising', 'microsoft-powerpoint', 'research')","LINE
"
17606,"('advertising', 'microsoft-powerpoint', 'research')","Review
"
17607,"('advertising', 'microsoft-powerpoint', 'research')","Blogger Review
"
17608,"('advertising', 'microsoft-powerpoint', 'research')","SEO
"
17609,"('advertising', 'microsoft-powerpoint', 'research')","Data Analyst
"
17610,"('advertising', 'microsoft-powerpoint', 'research')",Web & Page Admin
17611,"('advertising', 'microsoft-powerpoint', 'digital-marketing')","Advertisement Page / Web
"
17612,"('advertising', 'microsoft-powerpoint', 'digital-marketing')","Beauty Review
"
17613,"('advertising', 'microsoft-powerpoint', 'digital-marketing')","Net-Idol Review
"
17614,"('advertising', 'microsoft-powerpoint', 'digital-marketing')","Marketing Research
"
17615,"('advertising', 'microsoft-powerpoint', 'digital-marketing')","Questionnaire
"
17616,"('advertising', 'microsoft-powerpoint', 'digital-marketing')","LINE
"
17617,"('advertising', 'microsoft-powerpoint', 'digital-marketing')","Review
"
17618,"('advertising', 'microsoft-powerpoint', 'digital-marketing')","Blogger Review
"
17619,"('advertising', 'microsoft-powerpoint', 'digital-marketing')","SEO
"
17620,"('advertising', 'microsoft-powerpoint', 'digital-marketing')","Data Analyst
"
17621,"('advertising', 'microsoft-powerpoint', 'digital-marketing')",Web & Page Admin
17622,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')","Advertisement Page / Web
"
17623,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')","Beauty Review
"
17624,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')","Net-Idol Review
"
17625,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')","Marketing Research
"
17626,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')","Questionnaire
"
17627,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')","LINE
"
17628,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')","Review
"
17629,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')","Blogger Review
"
17630,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')","SEO
"
17631,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')","Data Analyst
"
17632,"('advertising', 'microsoft-powerpoint', 'integrated-marketing')",Web & Page Admin
17633,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')","Advertisement Page / Web
"
17634,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')","Beauty Review
"
17635,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')","Net-Idol Review
"
17636,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')","Marketing Research
"
17637,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')","Questionnaire
"
17638,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')","LINE
"
17639,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')","Review
"
17640,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')","Blogger Review
"
17641,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')","SEO
"
17642,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')","Data Analyst
"
17643,"('advertising', 'microsoft-powerpoint', 'marketing-strategy')",Web & Page Admin
17644,"('advertising', 'microsoft-powerpoint', 'marketing')","Advertisement Page / Web
"
17645,"('advertising', 'microsoft-powerpoint', 'marketing')","Beauty Review
"
17646,"('advertising', 'microsoft-powerpoint', 'marketing')","Net-Idol Review
"
17647,"('advertising', 'microsoft-powerpoint', 'marketing')","Marketing Research
"
17648,"('advertising', 'microsoft-powerpoint', 'marketing')","Questionnaire
"
17649,"('advertising', 'microsoft-powerpoint', 'marketing')","LINE
"
17650,"('advertising', 'microsoft-powerpoint', 'marketing')","Review
"
17651,"('advertising', 'microsoft-powerpoint', 'marketing')","Blogger Review
"
17652,"('advertising', 'microsoft-powerpoint', 'marketing')","SEO
"
17653,"('advertising', 'microsoft-powerpoint', 'marketing')","Data Analyst
"
17654,"('advertising', 'microsoft-powerpoint', 'marketing')",Web & Page Admin
17655,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')","Advertisement Page / Web
"
17656,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')","Beauty Review
"
17657,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')","Net-Idol Review
"
17658,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')","Marketing Research
"
17659,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')","Questionnaire
"
17660,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')","LINE
"
17661,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')","Review
"
17662,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')","Blogger Review
"
17663,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')","SEO
"
17664,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')","Data Analyst
"
17665,"('advertising', 'microsoft-powerpoint', 'social-media-marketing')",Web & Page Admin
17666,"('advertising', 'microsoft-powerpoint', 'direct-marketing')","Advertisement Page / Web
"
17667,"('advertising', 'microsoft-powerpoint', 'direct-marketing')","Beauty Review
"
17668,"('advertising', 'microsoft-powerpoint', 'direct-marketing')","Net-Idol Review
"
17669,"('advertising', 'microsoft-powerpoint', 'direct-marketing')","Marketing Research
"
17670,"('advertising', 'microsoft-powerpoint', 'direct-marketing')","Questionnaire
"
17671,"('advertising', 'microsoft-powerpoint', 'direct-marketing')","LINE
"
17672,"('advertising', 'microsoft-powerpoint', 'direct-marketing')","Review
"
17673,"('advertising', 'microsoft-powerpoint', 'direct-marketing')","Blogger Review
"
17674,"('advertising', 'microsoft-powerpoint', 'direct-marketing')","SEO
"
17675,"('advertising', 'microsoft-powerpoint', 'direct-marketing')","Data Analyst
"
17676,"('advertising', 'microsoft-powerpoint', 'direct-marketing')",Web & Page Admin
17677,"('advertising', 'microsoft-powerpoint', 'market-planning')","Advertisement Page / Web
"
17678,"('advertising', 'microsoft-powerpoint', 'market-planning')","Beauty Review
"
17679,"('advertising', 'microsoft-powerpoint', 'market-planning')","Net-Idol Review
"
17680,"('advertising', 'microsoft-powerpoint', 'market-planning')","Marketing Research
"
17681,"('advertising', 'microsoft-powerpoint', 'market-planning')","Questionnaire
"
17682,"('advertising', 'microsoft-powerpoint', 'market-planning')","LINE
"
17683,"('advertising', 'microsoft-powerpoint', 'market-planning')","Review
"
17684,"('advertising', 'microsoft-powerpoint', 'market-planning')","Blogger Review
"
17685,"('advertising', 'microsoft-powerpoint', 'market-planning')","SEO
"
17686,"('advertising', 'microsoft-powerpoint', 'market-planning')","Data Analyst
"
17687,"('advertising', 'microsoft-powerpoint', 'market-planning')",Web & Page Admin
17688,"('advertising', 'management', 'microsoft-office')","Advertisement Page / Web
"
17689,"('advertising', 'management', 'microsoft-office')","Beauty Review
"
17690,"('advertising', 'management', 'microsoft-office')","Net-Idol Review
"
17691,"('advertising', 'management', 'microsoft-office')","Marketing Research
"
17692,"('advertising', 'management', 'microsoft-office')","Questionnaire
"
17693,"('advertising', 'management', 'microsoft-office')","LINE
"
17694,"('advertising', 'management', 'microsoft-office')","Review
"
17695,"('advertising', 'management', 'microsoft-office')","Blogger Review
"
17696,"('advertising', 'management', 'microsoft-office')","SEO
"
17697,"('advertising', 'management', 'microsoft-office')","Data Analyst
"
17698,"('advertising', 'management', 'microsoft-office')",Web & Page Admin
17699,"('advertising', 'management', 'microsoft-word')","Advertisement Page / Web
"
17700,"('advertising', 'management', 'microsoft-word')","Beauty Review
"
17701,"('advertising', 'management', 'microsoft-word')","Net-Idol Review
"
17702,"('advertising', 'management', 'microsoft-word')","Marketing Research
"
17703,"('advertising', 'management', 'microsoft-word')","Questionnaire
"
17704,"('advertising', 'management', 'microsoft-word')","LINE
"
17705,"('advertising', 'management', 'microsoft-word')","Review
"
17706,"('advertising', 'management', 'microsoft-word')","Blogger Review
"
17707,"('advertising', 'management', 'microsoft-word')","SEO
"
17708,"('advertising', 'management', 'microsoft-word')","Data Analyst
"
17709,"('advertising', 'management', 'microsoft-word')",Web & Page Admin
17710,"('advertising', 'management', 'microsoft-excel')","Advertisement Page / Web
"
17711,"('advertising', 'management', 'microsoft-excel')","Beauty Review
"
17712,"('advertising', 'management', 'microsoft-excel')","Net-Idol Review
"
17713,"('advertising', 'management', 'microsoft-excel')","Marketing Research
"
17714,"('advertising', 'management', 'microsoft-excel')","Questionnaire
"
17715,"('advertising', 'management', 'microsoft-excel')","LINE
"
17716,"('advertising', 'management', 'microsoft-excel')","Review
"
17717,"('advertising', 'management', 'microsoft-excel')","Blogger Review
"
17718,"('advertising', 'management', 'microsoft-excel')","SEO
"
17719,"('advertising', 'management', 'microsoft-excel')","Data Analyst
"
17720,"('advertising', 'management', 'microsoft-excel')",Web & Page Admin
17721,"('advertising', 'management', 'microsoft-powerpoint')","Advertisement Page / Web
"
17722,"('advertising', 'management', 'microsoft-powerpoint')","Beauty Review
"
17723,"('advertising', 'management', 'microsoft-powerpoint')","Net-Idol Review
"
17724,"('advertising', 'management', 'microsoft-powerpoint')","Marketing Research
"
17725,"('advertising', 'management', 'microsoft-powerpoint')","Questionnaire
"
17726,"('advertising', 'management', 'microsoft-powerpoint')","LINE
"
17727,"('advertising', 'management', 'microsoft-powerpoint')","Review
"
17728,"('advertising', 'management', 'microsoft-powerpoint')","Blogger Review
"
17729,"('advertising', 'management', 'microsoft-powerpoint')","SEO
"
17730,"('advertising', 'management', 'microsoft-powerpoint')","Data Analyst
"
17731,"('advertising', 'management', 'microsoft-powerpoint')",Web & Page Admin
17732,"('advertising', 'management', 'research')","Advertisement Page / Web
"
17733,"('advertising', 'management', 'research')","Beauty Review
"
17734,"('advertising', 'management', 'research')","Net-Idol Review
"
17735,"('advertising', 'management', 'research')","Marketing Research
"
17736,"('advertising', 'management', 'research')","Questionnaire
"
17737,"('advertising', 'management', 'research')","LINE
"
17738,"('advertising', 'management', 'research')","Review
"
17739,"('advertising', 'management', 'research')","Blogger Review
"
17740,"('advertising', 'management', 'research')","SEO
"
17741,"('advertising', 'management', 'research')","Data Analyst
"
17742,"('advertising', 'management', 'research')",Web & Page Admin
17743,"('advertising', 'management', 'digital-marketing')","Advertisement Page / Web
"
17744,"('advertising', 'management', 'digital-marketing')","Beauty Review
"
17745,"('advertising', 'management', 'digital-marketing')","Net-Idol Review
"
17746,"('advertising', 'management', 'digital-marketing')","Marketing Research
"
17747,"('advertising', 'management', 'digital-marketing')","Questionnaire
"
17748,"('advertising', 'management', 'digital-marketing')","LINE
"
17749,"('advertising', 'management', 'digital-marketing')","Review
"
17750,"('advertising', 'management', 'digital-marketing')","Blogger Review
"
17751,"('advertising', 'management', 'digital-marketing')","SEO
"
17752,"('advertising', 'management', 'digital-marketing')","Data Analyst
"
17753,"('advertising', 'management', 'digital-marketing')",Web & Page Admin
17754,"('advertising', 'management', 'integrated-marketing')","Advertisement Page / Web
"
17755,"('advertising', 'management', 'integrated-marketing')","Beauty Review
"
17756,"('advertising', 'management', 'integrated-marketing')","Net-Idol Review
"
17757,"('advertising', 'management', 'integrated-marketing')","Marketing Research
"
17758,"('advertising', 'management', 'integrated-marketing')","Questionnaire
"
17759,"('advertising', 'management', 'integrated-marketing')","LINE
"
17760,"('advertising', 'management', 'integrated-marketing')","Review
"
17761,"('advertising', 'management', 'integrated-marketing')","Blogger Review
"
17762,"('advertising', 'management', 'integrated-marketing')","SEO
"
17763,"('advertising', 'management', 'integrated-marketing')","Data Analyst
"
17764,"('advertising', 'management', 'integrated-marketing')",Web & Page Admin
17765,"('advertising', 'management', 'marketing-strategy')","Advertisement Page / Web
"
17766,"('advertising', 'management', 'marketing-strategy')","Beauty Review
"
17767,"('advertising', 'management', 'marketing-strategy')","Net-Idol Review
"
17768,"('advertising', 'management', 'marketing-strategy')","Marketing Research
"
17769,"('advertising', 'management', 'marketing-strategy')","Questionnaire
"
17770,"('advertising', 'management', 'marketing-strategy')","LINE
"
17771,"('advertising', 'management', 'marketing-strategy')","Review
"
17772,"('advertising', 'management', 'marketing-strategy')","Blogger Review
"
17773,"('advertising', 'management', 'marketing-strategy')","SEO
"
17774,"('advertising', 'management', 'marketing-strategy')","Data Analyst
"
17775,"('advertising', 'management', 'marketing-strategy')",Web & Page Admin
17776,"('advertising', 'management', 'marketing')","Advertisement Page / Web
"
17777,"('advertising', 'management', 'marketing')","Beauty Review
"
17778,"('advertising', 'management', 'marketing')","Net-Idol Review
"
17779,"('advertising', 'management', 'marketing')","Marketing Research
"
17780,"('advertising', 'management', 'marketing')","Questionnaire
"
17781,"('advertising', 'management', 'marketing')","LINE
"
17782,"('advertising', 'management', 'marketing')","Review
"
17783,"('advertising', 'management', 'marketing')","Blogger Review
"
17784,"('advertising', 'management', 'marketing')","SEO
"
17785,"('advertising', 'management', 'marketing')","Data Analyst
"
17786,"('advertising', 'management', 'marketing')",Web & Page Admin
17787,"('advertising', 'management', 'social-media-marketing')","Advertisement Page / Web
"
17788,"('advertising', 'management', 'social-media-marketing')","Beauty Review
"
17789,"('advertising', 'management', 'social-media-marketing')","Net-Idol Review
"
17790,"('advertising', 'management', 'social-media-marketing')","Marketing Research
"
17791,"('advertising', 'management', 'social-media-marketing')","Questionnaire
"
17792,"('advertising', 'management', 'social-media-marketing')","LINE
"
17793,"('advertising', 'management', 'social-media-marketing')","Review
"
17794,"('advertising', 'management', 'social-media-marketing')","Blogger Review
"
17795,"('advertising', 'management', 'social-media-marketing')","SEO
"
17796,"('advertising', 'management', 'social-media-marketing')","Data Analyst
"
17797,"('advertising', 'management', 'social-media-marketing')",Web & Page Admin
17798,"('advertising', 'management', 'direct-marketing')","Advertisement Page / Web
"
17799,"('advertising', 'management', 'direct-marketing')","Beauty Review
"
17800,"('advertising', 'management', 'direct-marketing')","Net-Idol Review
"
17801,"('advertising', 'management', 'direct-marketing')","Marketing Research
"
17802,"('advertising', 'management', 'direct-marketing')","Questionnaire
"
17803,"('advertising', 'management', 'direct-marketing')","LINE
"
17804,"('advertising', 'management', 'direct-marketing')","Review
"
17805,"('advertising', 'management', 'direct-marketing')","Blogger Review
"
17806,"('advertising', 'management', 'direct-marketing')","SEO
"
17807,"('advertising', 'management', 'direct-marketing')","Data Analyst
"
17808,"('advertising', 'management', 'direct-marketing')",Web & Page Admin
