id,skill_set,subcategory 
17418,"('css', 'java', 'ios')","Mobile Application
"
17419,"('css', 'java', 'ios')","Technical Support
"
17420,"('css', 'java', 'ios')","Wordpress
"
17421,"('css', 'java', 'ios')","Ecommerce
"
17422,"('css', 'java', 'ios')",Desktop Application
17423,"('css', 'java', 'android')","Web Development
"
17424,"('css', 'java', 'android')","HTML / CSS
"
17425,"('css', 'java', 'android')","Mobile Application
"
17426,"('css', 'java', 'android')","Technical Support
"
17427,"('css', 'java', 'android')","Wordpress
"
17428,"('css', 'java', 'android')","Ecommerce
"
17429,"('css', 'java', 'android')",Desktop Application
17430,"('css', 'java', 'data-science')","Web Development
"
17431,"('css', 'java', 'data-science')","HTML / CSS
"
17432,"('css', 'java', 'data-science')","Mobile Application
"
17433,"('css', 'java', 'data-science')","Technical Support
"
17434,"('css', 'java', 'data-science')","Wordpress
"
17435,"('css', 'java', 'data-science')","Ecommerce
"
17436,"('css', 'java', 'data-science')",Desktop Application
17437,"('css', 'java', 'spring')","Web Development
"
17438,"('css', 'java', 'spring')","HTML / CSS
"
17439,"('css', 'java', 'spring')","Mobile Application
"
17440,"('css', 'java', 'spring')","Technical Support
"
17441,"('css', 'java', 'spring')","Wordpress
"
17442,"('css', 'java', 'spring')","Ecommerce
"
17443,"('css', 'java', 'spring')",Desktop Application
17444,"('css', 'java', 'c++')","Web Development
"
17445,"('css', 'java', 'c++')","HTML / CSS
"
17446,"('css', 'java', 'c++')","Mobile Application
"
17447,"('css', 'java', 'c++')","Technical Support
"
17448,"('css', 'java', 'c++')","Wordpress
"
17449,"('css', 'java', 'c++')","Ecommerce
"
17450,"('css', 'java', 'c++')",Desktop Application
17451,"('css', 'java', '.NET')","Web Development
"
17452,"('css', 'java', '.NET')","HTML / CSS
"
17453,"('css', 'java', '.NET')","Mobile Application
"
17454,"('css', 'java', '.NET')","Technical Support
"
17455,"('css', 'java', '.NET')","Wordpress
"
17456,"('css', 'java', '.NET')","Ecommerce
"
17457,"('css', 'java', '.NET')",Desktop Application
17458,"('css', 'java', 'html')","Web Development
"
17459,"('css', 'java', 'html')","HTML / CSS
"
17460,"('css', 'java', 'html')","Mobile Application
"
17461,"('css', 'java', 'html')","Technical Support
"
17462,"('css', 'java', 'html')","Wordpress
"
17463,"('css', 'java', 'html')","Ecommerce
"
17464,"('css', 'java', 'html')",Desktop Application
17465,"('css', 'java', 'desktop-application')","Web Development
"
17466,"('css', 'java', 'desktop-application')","HTML / CSS
"
17467,"('css', 'java', 'desktop-application')","Mobile Application
"
17468,"('css', 'java', 'desktop-application')","Technical Support
"
17469,"('css', 'java', 'desktop-application')","Wordpress
"
17470,"('css', 'java', 'desktop-application')","Ecommerce
"
17471,"('css', 'java', 'desktop-application')",Desktop Application
17472,"('css', 'c++', 'react-js')","Web Development
"
17473,"('css', 'c++', 'react-js')","HTML / CSS
"
17474,"('css', 'c++', 'react-js')","Mobile Application
"
17475,"('css', 'c++', 'react-js')","Technical Support
"
17476,"('css', 'c++', 'react-js')","Wordpress
"
17477,"('css', 'c++', 'react-js')","Ecommerce
"
17478,"('css', 'c++', 'react-js')",Desktop Application
17479,"('css', 'c++', 'javascript')","Web Development
"
17480,"('css', 'c++', 'javascript')","HTML / CSS
"
17481,"('css', 'c++', 'javascript')","Mobile Application
"
17482,"('css', 'c++', 'javascript')","Technical Support
"
17483,"('css', 'c++', 'javascript')","Wordpress
"
17484,"('css', 'c++', 'javascript')","Ecommerce
"
17485,"('css', 'c++', 'javascript')",Desktop Application
17486,"('css', 'c++', 'react-native')","Web Development
"
17487,"('css', 'c++', 'react-native')","HTML / CSS
"
17488,"('css', 'c++', 'react-native')","Mobile Application
"
17489,"('css', 'c++', 'react-native')","Technical Support
"
17490,"('css', 'c++', 'react-native')","Wordpress
"
17491,"('css', 'c++', 'react-native')","Ecommerce
"
17492,"('css', 'c++', 'react-native')",Desktop Application
17493,"('css', 'c++', 'wordpress')","Web Development
"
17494,"('css', 'c++', 'wordpress')","HTML / CSS
"
17495,"('css', 'c++', 'wordpress')","Mobile Application
"
17496,"('css', 'c++', 'wordpress')","Technical Support
"
17497,"('css', 'c++', 'wordpress')","Wordpress
"
17498,"('css', 'c++', 'wordpress')","Ecommerce
"
17499,"('css', 'c++', 'wordpress')",Desktop Application
17500,"('css', 'c++', 'php')","Web Development
"
17501,"('css', 'c++', 'php')","HTML / CSS
"
17502,"('css', 'c++', 'php')","Mobile Application
"
17503,"('css', 'c++', 'php')","Technical Support
"
17504,"('css', 'c++', 'php')","Wordpress
"
17505,"('css', 'c++', 'php')","Ecommerce
"
17506,"('css', 'c++', 'php')",Desktop Application
17507,"('css', 'c++', 'ios')","Web Development
"
17508,"('css', 'c++', 'ios')","HTML / CSS
"
17509,"('css', 'c++', 'ios')","Mobile Application
"
17510,"('css', 'c++', 'ios')","Technical Support
"
17511,"('css', 'c++', 'ios')","Wordpress
"
17512,"('css', 'c++', 'ios')","Ecommerce
"
17513,"('css', 'c++', 'ios')",Desktop Application
17514,"('css', 'c++', 'android')","Web Development
"
17515,"('css', 'c++', 'android')","HTML / CSS
"
17516,"('css', 'c++', 'android')","Mobile Application
"
17517,"('css', 'c++', 'android')","Technical Support
"
17518,"('css', 'c++', 'android')","Wordpress
"
17519,"('css', 'c++', 'android')","Ecommerce
"
17520,"('css', 'c++', 'android')",Desktop Application
17521,"('css', 'c++', 'data-science')","Web Development
"
17522,"('css', 'c++', 'data-science')","HTML / CSS
"
17523,"('css', 'c++', 'data-science')","Mobile Application
"
17524,"('css', 'c++', 'data-science')","Technical Support
"
17525,"('css', 'c++', 'data-science')","Wordpress
"
17526,"('css', 'c++', 'data-science')","Ecommerce
"
17527,"('css', 'c++', 'data-science')",Desktop Application
17528,"('css', 'c++', 'spring')","Web Development
"
17529,"('css', 'c++', 'spring')","HTML / CSS
"
17530,"('css', 'c++', 'spring')","Mobile Application
"
17531,"('css', 'c++', 'spring')","Technical Support
"
17532,"('css', 'c++', 'spring')","Wordpress
"
17533,"('css', 'c++', 'spring')","Ecommerce
"
17534,"('css', 'c++', 'spring')",Desktop Application
17535,"('css', 'c++', 'java')","Web Development
"
17536,"('css', 'c++', 'java')","HTML / CSS
"
17537,"('css', 'c++', 'java')","Mobile Application
"
17538,"('css', 'c++', 'java')","Technical Support
"
17539,"('css', 'c++', 'java')","Wordpress
"
17540,"('css', 'c++', 'java')","Ecommerce
"
17541,"('css', 'c++', 'java')",Desktop Application
17542,"('css', 'c++', '.NET')","Web Development
"
17543,"('css', 'c++', '.NET')","HTML / CSS
"
17544,"('css', 'c++', '.NET')","Mobile Application
"
17545,"('css', 'c++', '.NET')","Technical Support
"
17546,"('css', 'c++', '.NET')","Wordpress
"
17547,"('css', 'c++', '.NET')","Ecommerce
"
17548,"('css', 'c++', '.NET')",Desktop Application
17549,"('css', 'c++', 'html')","Web Development
"
17550,"('css', 'c++', 'html')","HTML / CSS
"
17551,"('css', 'c++', 'html')","Mobile Application
"
17552,"('css', 'c++', 'html')","Technical Support
"
17553,"('css', 'c++', 'html')","Wordpress
"
17554,"('css', 'c++', 'html')","Ecommerce
"
17555,"('css', 'c++', 'html')",Desktop Application
17556,"('css', 'c++', 'desktop-application')","Web Development
"
17557,"('css', 'c++', 'desktop-application')","HTML / CSS
"
17558,"('css', 'c++', 'desktop-application')","Mobile Application
"
17559,"('css', 'c++', 'desktop-application')","Technical Support
"
17560,"('css', 'c++', 'desktop-application')","Wordpress
"
17561,"('css', 'c++', 'desktop-application')","Ecommerce
"
17562,"('css', 'c++', 'desktop-application')",Desktop Application
17563,"('css', '.NET', 'react-js')","Web Development
"
17564,"('css', '.NET', 'react-js')","HTML / CSS
"
17565,"('css', '.NET', 'react-js')","Mobile Application
"
17566,"('css', '.NET', 'react-js')","Technical Support
"
17567,"('css', '.NET', 'react-js')","Wordpress
"
17568,"('css', '.NET', 'react-js')","Ecommerce
"
17569,"('css', '.NET', 'react-js')",Desktop Application
17570,"('css', '.NET', 'javascript')","Web Development
"
17571,"('css', '.NET', 'javascript')","HTML / CSS
"
17572,"('css', '.NET', 'javascript')","Mobile Application
"
17573,"('css', '.NET', 'javascript')","Technical Support
"
17574,"('css', '.NET', 'javascript')","Wordpress
"
17575,"('css', '.NET', 'javascript')","Ecommerce
"
17576,"('css', '.NET', 'javascript')",Desktop Application
17577,"('css', '.NET', 'react-native')","Web Development
"
17578,"('css', '.NET', 'react-native')","HTML / CSS
"
17579,"('css', '.NET', 'react-native')","Mobile Application
"
17580,"('css', '.NET', 'react-native')","Technical Support
"
17581,"('css', '.NET', 'react-native')","Wordpress
"
17582,"('css', '.NET', 'react-native')","Ecommerce
"
17583,"('css', '.NET', 'react-native')",Desktop Application
17584,"('css', '.NET', 'wordpress')","Web Development
"
17585,"('css', '.NET', 'wordpress')","HTML / CSS
"
17586,"('css', '.NET', 'wordpress')","Mobile Application
"
17587,"('css', '.NET', 'wordpress')","Technical Support
"
17588,"('css', '.NET', 'wordpress')","Wordpress
"
17589,"('css', '.NET', 'wordpress')","Ecommerce
"
17590,"('css', '.NET', 'wordpress')",Desktop Application
17591,"('css', '.NET', 'php')","Web Development
"
17592,"('css', '.NET', 'php')","HTML / CSS
"
17593,"('css', '.NET', 'php')","Mobile Application
"
17594,"('css', '.NET', 'php')","Technical Support
"
17595,"('css', '.NET', 'php')","Wordpress
"
17596,"('css', '.NET', 'php')","Ecommerce
"
17597,"('css', '.NET', 'php')",Desktop Application
17598,"('css', '.NET', 'ios')","Web Development
"
17599,"('css', '.NET', 'ios')","HTML / CSS
"
17600,"('css', '.NET', 'ios')","Mobile Application
"
17601,"('css', '.NET', 'ios')","Technical Support
"
17602,"('css', '.NET', 'ios')","Wordpress
"
17603,"('css', '.NET', 'ios')","Ecommerce
"
17604,"('css', '.NET', 'ios')",Desktop Application
17605,"('css', '.NET', 'android')","Web Development
"
17606,"('css', '.NET', 'android')","HTML / CSS
"
17607,"('css', '.NET', 'android')","Mobile Application
"
17608,"('css', '.NET', 'android')","Technical Support
"
17609,"('css', '.NET', 'android')","Wordpress
"
17610,"('css', '.NET', 'android')","Ecommerce
"
17611,"('css', '.NET', 'android')",Desktop Application
17612,"('css', '.NET', 'data-science')","Web Development
"
17613,"('css', '.NET', 'data-science')","HTML / CSS
"
17614,"('css', '.NET', 'data-science')","Mobile Application
"
17615,"('css', '.NET', 'data-science')","Technical Support
"
17616,"('css', '.NET', 'data-science')","Wordpress
"
17617,"('css', '.NET', 'data-science')","Ecommerce
"
17618,"('css', '.NET', 'data-science')",Desktop Application
17619,"('css', '.NET', 'spring')","Web Development
"
17620,"('css', '.NET', 'spring')","HTML / CSS
"
17621,"('css', '.NET', 'spring')","Mobile Application
"
17622,"('css', '.NET', 'spring')","Technical Support
"
17623,"('css', '.NET', 'spring')","Wordpress
"
17624,"('css', '.NET', 'spring')","Ecommerce
"
17625,"('css', '.NET', 'spring')",Desktop Application
17626,"('css', '.NET', 'java')","Web Development
"
17627,"('css', '.NET', 'java')","HTML / CSS
"
17628,"('css', '.NET', 'java')","Mobile Application
"
17629,"('css', '.NET', 'java')","Technical Support
"
17630,"('css', '.NET', 'java')","Wordpress
"
17631,"('css', '.NET', 'java')","Ecommerce
"
17632,"('css', '.NET', 'java')",Desktop Application
17633,"('css', '.NET', 'c++')","Web Development
"
17634,"('css', '.NET', 'c++')","HTML / CSS
"
17635,"('css', '.NET', 'c++')","Mobile Application
"
17636,"('css', '.NET', 'c++')","Technical Support
"
17637,"('css', '.NET', 'c++')","Wordpress
"
17638,"('css', '.NET', 'c++')","Ecommerce
"
17639,"('css', '.NET', 'c++')",Desktop Application
17640,"('css', '.NET', 'html')","Web Development
"
17641,"('css', '.NET', 'html')","HTML / CSS
"
17642,"('css', '.NET', 'html')","Mobile Application
"
17643,"('css', '.NET', 'html')","Technical Support
"
17644,"('css', '.NET', 'html')","Wordpress
"
17645,"('css', '.NET', 'html')","Ecommerce
"
17646,"('css', '.NET', 'html')",Desktop Application
17647,"('css', '.NET', 'desktop-application')","Web Development
"
17648,"('css', '.NET', 'desktop-application')","HTML / CSS
"
17649,"('css', '.NET', 'desktop-application')","Mobile Application
"
17650,"('css', '.NET', 'desktop-application')","Technical Support
"
17651,"('css', '.NET', 'desktop-application')","Wordpress
"
17652,"('css', '.NET', 'desktop-application')","Ecommerce
"
17653,"('css', '.NET', 'desktop-application')",Desktop Application
17654,"('css', 'html', 'react-js')","Web Development
"
17655,"('css', 'html', 'react-js')","HTML / CSS
"
17656,"('css', 'html', 'react-js')","Mobile Application
"
17657,"('css', 'html', 'react-js')","Technical Support
"
17658,"('css', 'html', 'react-js')","Wordpress
"
17659,"('css', 'html', 'react-js')","Ecommerce
"
17660,"('css', 'html', 'react-js')",Desktop Application
17661,"('css', 'html', 'javascript')","Web Development
"
17662,"('css', 'html', 'javascript')","HTML / CSS
"
17663,"('css', 'html', 'javascript')","Mobile Application
"
17664,"('css', 'html', 'javascript')","Technical Support
"
17665,"('css', 'html', 'javascript')","Wordpress
"
17666,"('css', 'html', 'javascript')","Ecommerce
"
17667,"('css', 'html', 'javascript')",Desktop Application
17668,"('css', 'html', 'react-native')","Web Development
"
17669,"('css', 'html', 'react-native')","HTML / CSS
"
17670,"('css', 'html', 'react-native')","Mobile Application
"
17671,"('css', 'html', 'react-native')","Technical Support
"
17672,"('css', 'html', 'react-native')","Wordpress
"
17673,"('css', 'html', 'react-native')","Ecommerce
"
17674,"('css', 'html', 'react-native')",Desktop Application
17675,"('css', 'html', 'wordpress')","Web Development
"
17676,"('css', 'html', 'wordpress')","HTML / CSS
"
17677,"('css', 'html', 'wordpress')","Mobile Application
"
17678,"('css', 'html', 'wordpress')","Technical Support
"
17679,"('css', 'html', 'wordpress')","Wordpress
"
17680,"('css', 'html', 'wordpress')","Ecommerce
"
17681,"('css', 'html', 'wordpress')",Desktop Application
17682,"('css', 'html', 'php')","Web Development
"
17683,"('css', 'html', 'php')","HTML / CSS
"
17684,"('css', 'html', 'php')","Mobile Application
"
17685,"('css', 'html', 'php')","Technical Support
"
17686,"('css', 'html', 'php')","Wordpress
"
17687,"('css', 'html', 'php')","Ecommerce
"
17688,"('css', 'html', 'php')",Desktop Application
17689,"('css', 'html', 'ios')","Web Development
"
17690,"('css', 'html', 'ios')","HTML / CSS
"
17691,"('css', 'html', 'ios')","Mobile Application
"
17692,"('css', 'html', 'ios')","Technical Support
"
17693,"('css', 'html', 'ios')","Wordpress
"
17694,"('css', 'html', 'ios')","Ecommerce
"
17695,"('css', 'html', 'ios')",Desktop Application
17696,"('css', 'html', 'android')","Web Development
"
17697,"('css', 'html', 'android')","HTML / CSS
"
17698,"('css', 'html', 'android')","Mobile Application
"
17699,"('css', 'html', 'android')","Technical Support
"
17700,"('css', 'html', 'android')","Wordpress
"
17701,"('css', 'html', 'android')","Ecommerce
"
17702,"('css', 'html', 'android')",Desktop Application
17703,"('css', 'html', 'data-science')","Web Development
"
17704,"('css', 'html', 'data-science')","HTML / CSS
"
17705,"('css', 'html', 'data-science')","Mobile Application
"
17706,"('css', 'html', 'data-science')","Technical Support
"
17707,"('css', 'html', 'data-science')","Wordpress
"
17708,"('css', 'html', 'data-science')","Ecommerce
"
17709,"('css', 'html', 'data-science')",Desktop Application
17710,"('css', 'html', 'spring')","Web Development
"
17711,"('css', 'html', 'spring')","HTML / CSS
"
17712,"('css', 'html', 'spring')","Mobile Application
"
17713,"('css', 'html', 'spring')","Technical Support
"
17714,"('css', 'html', 'spring')","Wordpress
"
17715,"('css', 'html', 'spring')","Ecommerce
"
17716,"('css', 'html', 'spring')",Desktop Application
17717,"('css', 'html', 'java')","Web Development
"
17718,"('css', 'html', 'java')","HTML / CSS
"
17719,"('css', 'html', 'java')","Mobile Application
"
17720,"('css', 'html', 'java')","Technical Support
"
17721,"('css', 'html', 'java')","Wordpress
"
17722,"('css', 'html', 'java')","Ecommerce
"
17723,"('css', 'html', 'java')",Desktop Application
17724,"('css', 'html', 'c++')","Web Development
"
17725,"('css', 'html', 'c++')","HTML / CSS
"
17726,"('css', 'html', 'c++')","Mobile Application
"
17727,"('css', 'html', 'c++')","Technical Support
"
17728,"('css', 'html', 'c++')","Wordpress
"
17729,"('css', 'html', 'c++')","Ecommerce
"
17730,"('css', 'html', 'c++')",Desktop Application
17731,"('css', 'html', '.NET')","Web Development
"
17732,"('css', 'html', '.NET')","HTML / CSS
"
17733,"('css', 'html', '.NET')","Mobile Application
"
17734,"('css', 'html', '.NET')","Technical Support
"
17735,"('css', 'html', '.NET')","Wordpress
"
17736,"('css', 'html', '.NET')","Ecommerce
"
17737,"('css', 'html', '.NET')",Desktop Application
17738,"('css', 'html', 'desktop-application')","Web Development
"
17739,"('css', 'html', 'desktop-application')","HTML / CSS
"
17740,"('css', 'html', 'desktop-application')","Mobile Application
"
17741,"('css', 'html', 'desktop-application')","Technical Support
"
17742,"('css', 'html', 'desktop-application')","Wordpress
"
17743,"('css', 'html', 'desktop-application')","Ecommerce
"
17744,"('css', 'html', 'desktop-application')",Desktop Application
17745,"('css', 'desktop-application', 'react-js')","Web Development
"
17746,"('css', 'desktop-application', 'react-js')","HTML / CSS
"
17747,"('css', 'desktop-application', 'react-js')","Mobile Application
"
17748,"('css', 'desktop-application', 'react-js')","Technical Support
"
17749,"('css', 'desktop-application', 'react-js')","Wordpress
"
17750,"('css', 'desktop-application', 'react-js')","Ecommerce
"
17751,"('css', 'desktop-application', 'react-js')",Desktop Application
17752,"('css', 'desktop-application', 'javascript')","Web Development
"
17753,"('css', 'desktop-application', 'javascript')","HTML / CSS
"
17754,"('css', 'desktop-application', 'javascript')","Mobile Application
"
17755,"('css', 'desktop-application', 'javascript')","Technical Support
"
17756,"('css', 'desktop-application', 'javascript')","Wordpress
"
17757,"('css', 'desktop-application', 'javascript')","Ecommerce
"
17758,"('css', 'desktop-application', 'javascript')",Desktop Application
17759,"('css', 'desktop-application', 'react-native')","Web Development
"
17760,"('css', 'desktop-application', 'react-native')","HTML / CSS
"
17761,"('css', 'desktop-application', 'react-native')","Mobile Application
"
17762,"('css', 'desktop-application', 'react-native')","Technical Support
"
17763,"('css', 'desktop-application', 'react-native')","Wordpress
"
17764,"('css', 'desktop-application', 'react-native')","Ecommerce
"
17765,"('css', 'desktop-application', 'react-native')",Desktop Application
17766,"('css', 'desktop-application', 'wordpress')","Web Development
"
17767,"('css', 'desktop-application', 'wordpress')","HTML / CSS
"
17768,"('css', 'desktop-application', 'wordpress')","Mobile Application
"
17769,"('css', 'desktop-application', 'wordpress')","Technical Support
"
17770,"('css', 'desktop-application', 'wordpress')","Wordpress
"
17771,"('css', 'desktop-application', 'wordpress')","Ecommerce
"
17772,"('css', 'desktop-application', 'wordpress')",Desktop Application
17773,"('css', 'desktop-application', 'php')","Web Development
"
17774,"('css', 'desktop-application', 'php')","HTML / CSS
"
17775,"('css', 'desktop-application', 'php')","Mobile Application
"
17776,"('css', 'desktop-application', 'php')","Technical Support
"
17777,"('css', 'desktop-application', 'php')","Wordpress
"
17778,"('css', 'desktop-application', 'php')","Ecommerce
"
17779,"('css', 'desktop-application', 'php')",Desktop Application
17780,"('css', 'desktop-application', 'ios')","Web Development
"
17781,"('css', 'desktop-application', 'ios')","HTML / CSS
"
17782,"('css', 'desktop-application', 'ios')","Mobile Application
"
17783,"('css', 'desktop-application', 'ios')","Technical Support
"
17784,"('css', 'desktop-application', 'ios')","Wordpress
"
17785,"('css', 'desktop-application', 'ios')","Ecommerce
"
17786,"('css', 'desktop-application', 'ios')",Desktop Application
17787,"('css', 'desktop-application', 'android')","Web Development
"
17788,"('css', 'desktop-application', 'android')","HTML / CSS
"
17789,"('css', 'desktop-application', 'android')","Mobile Application
"
17790,"('css', 'desktop-application', 'android')","Technical Support
"
17791,"('css', 'desktop-application', 'android')","Wordpress
"
17792,"('css', 'desktop-application', 'android')","Ecommerce
"
17793,"('css', 'desktop-application', 'android')",Desktop Application
17794,"('css', 'desktop-application', 'data-science')","Web Development
"
17795,"('css', 'desktop-application', 'data-science')","HTML / CSS
"
17796,"('css', 'desktop-application', 'data-science')","Mobile Application
"
17797,"('css', 'desktop-application', 'data-science')","Technical Support
"
17798,"('css', 'desktop-application', 'data-science')","Wordpress
"
17799,"('css', 'desktop-application', 'data-science')","Ecommerce
"
17800,"('css', 'desktop-application', 'data-science')",Desktop Application
17801,"('css', 'desktop-application', 'spring')","Web Development
"
17802,"('css', 'desktop-application', 'spring')","HTML / CSS
"
17803,"('css', 'desktop-application', 'spring')","Mobile Application
"
17804,"('css', 'desktop-application', 'spring')","Technical Support
"
17805,"('css', 'desktop-application', 'spring')","Wordpress
"
17806,"('css', 'desktop-application', 'spring')","Ecommerce
"
17807,"('css', 'desktop-application', 'spring')",Desktop Application
17808,"('css', 'desktop-application', 'java')","Web Development
"
17809,"('css', 'desktop-application', 'java')","HTML / CSS
"
17810,"('css', 'desktop-application', 'java')","Mobile Application
"
17811,"('css', 'desktop-application', 'java')","Technical Support
"
17812,"('css', 'desktop-application', 'java')","Wordpress
"
17813,"('css', 'desktop-application', 'java')","Ecommerce
"
17814,"('css', 'desktop-application', 'java')",Desktop Application
17815,"('css', 'desktop-application', 'c++')","Web Development
"
17816,"('css', 'desktop-application', 'c++')","HTML / CSS
"
17817,"('css', 'desktop-application', 'c++')","Mobile Application
"
17818,"('css', 'desktop-application', 'c++')","Technical Support
"
17819,"('css', 'desktop-application', 'c++')","Wordpress
"
17820,"('css', 'desktop-application', 'c++')","Ecommerce
"
17821,"('css', 'desktop-application', 'c++')",Desktop Application
17822,"('css', 'desktop-application', '.NET')","Web Development
"
17823,"('css', 'desktop-application', '.NET')","HTML / CSS
"
17824,"('css', 'desktop-application', '.NET')","Mobile Application
"
17825,"('css', 'desktop-application', '.NET')","Technical Support
"
17826,"('css', 'desktop-application', '.NET')","Wordpress
"
17827,"('css', 'desktop-application', '.NET')","Ecommerce
"
17828,"('css', 'desktop-application', '.NET')",Desktop Application
17829,"('css', 'desktop-application', 'html')","Web Development
"
17830,"('css', 'desktop-application', 'html')","HTML / CSS
"
17831,"('css', 'desktop-application', 'html')","Mobile Application
"
17832,"('css', 'desktop-application', 'html')","Technical Support
"
17833,"('css', 'desktop-application', 'html')","Wordpress
"
17834,"('css', 'desktop-application', 'html')","Ecommerce
"
17835,"('css', 'desktop-application', 'html')",Desktop Application
17836,"('desktop-application', 'react-js', 'javascript')","Web Development
"
17837,"('desktop-application', 'react-js', 'javascript')","HTML / CSS
"
17838,"('desktop-application', 'react-js', 'javascript')","Mobile Application
"
17839,"('desktop-application', 'react-js', 'javascript')","Technical Support
"
17840,"('desktop-application', 'react-js', 'javascript')","Wordpress
"
17841,"('desktop-application', 'react-js', 'javascript')","Ecommerce
"
17842,"('desktop-application', 'react-js', 'javascript')",Desktop Application
17843,"('desktop-application', 'react-js', 'react-native')","Web Development
"
17844,"('desktop-application', 'react-js', 'react-native')","HTML / CSS
"
17845,"('desktop-application', 'react-js', 'react-native')","Mobile Application
"
17846,"('desktop-application', 'react-js', 'react-native')","Technical Support
"
17847,"('desktop-application', 'react-js', 'react-native')","Wordpress
"
17848,"('desktop-application', 'react-js', 'react-native')","Ecommerce
"
17849,"('desktop-application', 'react-js', 'react-native')",Desktop Application
17850,"('desktop-application', 'react-js', 'wordpress')","Web Development
"
17851,"('desktop-application', 'react-js', 'wordpress')","HTML / CSS
"
17852,"('desktop-application', 'react-js', 'wordpress')","Mobile Application
"
17853,"('desktop-application', 'react-js', 'wordpress')","Technical Support
"
17854,"('desktop-application', 'react-js', 'wordpress')","Wordpress
"
17855,"('desktop-application', 'react-js', 'wordpress')","Ecommerce
"
17856,"('desktop-application', 'react-js', 'wordpress')",Desktop Application
17857,"('desktop-application', 'react-js', 'php')","Web Development
"
17858,"('desktop-application', 'react-js', 'php')","HTML / CSS
"
17859,"('desktop-application', 'react-js', 'php')","Mobile Application
"
17860,"('desktop-application', 'react-js', 'php')","Technical Support
"
17861,"('desktop-application', 'react-js', 'php')","Wordpress
"
17862,"('desktop-application', 'react-js', 'php')","Ecommerce
"
17863,"('desktop-application', 'react-js', 'php')",Desktop Application
17864,"('desktop-application', 'react-js', 'ios')","Web Development
"
17865,"('desktop-application', 'react-js', 'ios')","HTML / CSS
"
17866,"('desktop-application', 'react-js', 'ios')","Mobile Application
"
17867,"('desktop-application', 'react-js', 'ios')","Technical Support
"
17868,"('desktop-application', 'react-js', 'ios')","Wordpress
"
17869,"('desktop-application', 'react-js', 'ios')","Ecommerce
"
17870,"('desktop-application', 'react-js', 'ios')",Desktop Application
17871,"('desktop-application', 'react-js', 'android')","Web Development
"
17872,"('desktop-application', 'react-js', 'android')","HTML / CSS
"
17873,"('desktop-application', 'react-js', 'android')","Mobile Application
"
17874,"('desktop-application', 'react-js', 'android')","Technical Support
"
17875,"('desktop-application', 'react-js', 'android')","Wordpress
"
17876,"('desktop-application', 'react-js', 'android')","Ecommerce
"
17877,"('desktop-application', 'react-js', 'android')",Desktop Application
17878,"('desktop-application', 'react-js', 'data-science')","Web Development
"
17879,"('desktop-application', 'react-js', 'data-science')","HTML / CSS
"
17880,"('desktop-application', 'react-js', 'data-science')","Mobile Application
"
17881,"('desktop-application', 'react-js', 'data-science')","Technical Support
"
17882,"('desktop-application', 'react-js', 'data-science')","Wordpress
"
17883,"('desktop-application', 'react-js', 'data-science')","Ecommerce
"
17884,"('desktop-application', 'react-js', 'data-science')",Desktop Application
17885,"('desktop-application', 'react-js', 'spring')","Web Development
"
17886,"('desktop-application', 'react-js', 'spring')","HTML / CSS
"
17887,"('desktop-application', 'react-js', 'spring')","Mobile Application
"
17888,"('desktop-application', 'react-js', 'spring')","Technical Support
"
17889,"('desktop-application', 'react-js', 'spring')","Wordpress
"
17890,"('desktop-application', 'react-js', 'spring')","Ecommerce
"
17891,"('desktop-application', 'react-js', 'spring')",Desktop Application
17892,"('desktop-application', 'react-js', 'java')","Web Development
"
17893,"('desktop-application', 'react-js', 'java')","HTML / CSS
"
17894,"('desktop-application', 'react-js', 'java')","Mobile Application
"
17895,"('desktop-application', 'react-js', 'java')","Technical Support
"
17896,"('desktop-application', 'react-js', 'java')","Wordpress
"
17897,"('desktop-application', 'react-js', 'java')","Ecommerce
"
17898,"('desktop-application', 'react-js', 'java')",Desktop Application
17899,"('desktop-application', 'react-js', 'c++')","Web Development
"
17900,"('desktop-application', 'react-js', 'c++')","HTML / CSS
"
17901,"('desktop-application', 'react-js', 'c++')","Mobile Application
"
17902,"('desktop-application', 'react-js', 'c++')","Technical Support
"
17903,"('desktop-application', 'react-js', 'c++')","Wordpress
"
17904,"('desktop-application', 'react-js', 'c++')","Ecommerce
"
17905,"('desktop-application', 'react-js', 'c++')",Desktop Application
17906,"('desktop-application', 'react-js', '.NET')","Web Development
"
17907,"('desktop-application', 'react-js', '.NET')","HTML / CSS
"
17908,"('desktop-application', 'react-js', '.NET')","Mobile Application
"
17909,"('desktop-application', 'react-js', '.NET')","Technical Support
"
17910,"('desktop-application', 'react-js', '.NET')","Wordpress
"
17911,"('desktop-application', 'react-js', '.NET')","Ecommerce
"
17912,"('desktop-application', 'react-js', '.NET')",Desktop Application
17913,"('desktop-application', 'react-js', 'html')","Web Development
"
17914,"('desktop-application', 'react-js', 'html')","HTML / CSS
"
17915,"('desktop-application', 'react-js', 'html')","Mobile Application
"
17916,"('desktop-application', 'react-js', 'html')","Technical Support
"
17917,"('desktop-application', 'react-js', 'html')","Wordpress
"
17918,"('desktop-application', 'react-js', 'html')","Ecommerce
"
17919,"('desktop-application', 'react-js', 'html')",Desktop Application
17920,"('desktop-application', 'react-js', 'css')","Web Development
"
17921,"('desktop-application', 'react-js', 'css')","HTML / CSS
"
17922,"('desktop-application', 'react-js', 'css')","Mobile Application
"
