id,skill_set,subcategory 
2792,"('shop-management', 'admin', 'telesale')",Sale Representative
2793,"('shop-management', 'data-entry', 'admin')","Page & Website Admin
"
2794,"('shop-management', 'data-entry', 'admin')","Data Entry
"
2795,"('shop-management', 'data-entry', 'admin')","Telesale
"
2796,"('shop-management', 'data-entry', 'admin')","Accounting & Tax of Online shop
"
2797,"('shop-management', 'data-entry', 'admin')","Online shop management
"
2798,"('shop-management', 'data-entry', 'admin')","Call Center
"
2799,"('shop-management', 'data-entry', 'admin')",Sale Representative
2800,"('shop-management', 'data-entry', 'accounting')","Page & Website Admin
"
2801,"('shop-management', 'data-entry', 'accounting')","Data Entry
"
2802,"('shop-management', 'data-entry', 'accounting')","Telesale
"
2803,"('shop-management', 'data-entry', 'accounting')","Accounting & Tax of Online shop
"
2804,"('shop-management', 'data-entry', 'accounting')","Online shop management
"
2805,"('shop-management', 'data-entry', 'accounting')","Call Center
"
2806,"('shop-management', 'data-entry', 'accounting')",Sale Representative
2807,"('shop-management', 'data-entry', 'call-center')","Page & Website Admin
"
2808,"('shop-management', 'data-entry', 'call-center')","Data Entry
"
2809,"('shop-management', 'data-entry', 'call-center')","Telesale
"
2810,"('shop-management', 'data-entry', 'call-center')","Accounting & Tax of Online shop
"
2811,"('shop-management', 'data-entry', 'call-center')","Online shop management
"
2812,"('shop-management', 'data-entry', 'call-center')","Call Center
"
2813,"('shop-management', 'data-entry', 'call-center')",Sale Representative
2814,"('shop-management', 'data-entry', 'salesman')","Page & Website Admin
"
2815,"('shop-management', 'data-entry', 'salesman')","Data Entry
"
2816,"('shop-management', 'data-entry', 'salesman')","Telesale
"
2817,"('shop-management', 'data-entry', 'salesman')","Accounting & Tax of Online shop
"
2818,"('shop-management', 'data-entry', 'salesman')","Online shop management
"
2819,"('shop-management', 'data-entry', 'salesman')","Call Center
"
2820,"('shop-management', 'data-entry', 'salesman')",Sale Representative
2821,"('shop-management', 'data-entry', 'website-admin')","Page & Website Admin
"
2822,"('shop-management', 'data-entry', 'website-admin')","Data Entry
"
2823,"('shop-management', 'data-entry', 'website-admin')","Telesale
"
2824,"('shop-management', 'data-entry', 'website-admin')","Accounting & Tax of Online shop
"
2825,"('shop-management', 'data-entry', 'website-admin')","Online shop management
"
2826,"('shop-management', 'data-entry', 'website-admin')","Call Center
"
2827,"('shop-management', 'data-entry', 'website-admin')",Sale Representative
2828,"('shop-management', 'data-entry', 'tax')","Page & Website Admin
"
2829,"('shop-management', 'data-entry', 'tax')","Data Entry
"
2830,"('shop-management', 'data-entry', 'tax')","Telesale
"
2831,"('shop-management', 'data-entry', 'tax')","Accounting & Tax of Online shop
"
2832,"('shop-management', 'data-entry', 'tax')","Online shop management
"
2833,"('shop-management', 'data-entry', 'tax')","Call Center
"
2834,"('shop-management', 'data-entry', 'tax')",Sale Representative
2835,"('shop-management', 'data-entry', 'telesale')","Page & Website Admin
"
2836,"('shop-management', 'data-entry', 'telesale')","Data Entry
"
2837,"('shop-management', 'data-entry', 'telesale')","Telesale
"
2838,"('shop-management', 'data-entry', 'telesale')","Accounting & Tax of Online shop
"
2839,"('shop-management', 'data-entry', 'telesale')","Online shop management
"
2840,"('shop-management', 'data-entry', 'telesale')","Call Center
"
2841,"('shop-management', 'data-entry', 'telesale')",Sale Representative
2842,"('shop-management', 'accounting', 'admin')","Page & Website Admin
"
2843,"('shop-management', 'accounting', 'admin')","Data Entry
"
2844,"('shop-management', 'accounting', 'admin')","Telesale
"
2845,"('shop-management', 'accounting', 'admin')","Accounting & Tax of Online shop
"
2846,"('shop-management', 'accounting', 'admin')","Online shop management
"
2847,"('shop-management', 'accounting', 'admin')","Call Center
"
2848,"('shop-management', 'accounting', 'admin')",Sale Representative
2849,"('shop-management', 'accounting', 'data-entry')","Page & Website Admin
"
2850,"('shop-management', 'accounting', 'data-entry')","Data Entry
"
2851,"('shop-management', 'accounting', 'data-entry')","Telesale
"
2852,"('shop-management', 'accounting', 'data-entry')","Accounting & Tax of Online shop
"
2853,"('shop-management', 'accounting', 'data-entry')","Online shop management
"
2854,"('shop-management', 'accounting', 'data-entry')","Call Center
"
2855,"('shop-management', 'accounting', 'data-entry')",Sale Representative
2856,"('shop-management', 'accounting', 'call-center')","Page & Website Admin
"
2857,"('shop-management', 'accounting', 'call-center')","Data Entry
"
2858,"('shop-management', 'accounting', 'call-center')","Telesale
"
2859,"('shop-management', 'accounting', 'call-center')","Accounting & Tax of Online shop
"
2860,"('shop-management', 'accounting', 'call-center')","Online shop management
"
2861,"('shop-management', 'accounting', 'call-center')","Call Center
"
2862,"('shop-management', 'accounting', 'call-center')",Sale Representative
2863,"('shop-management', 'accounting', 'salesman')","Page & Website Admin
"
2864,"('shop-management', 'accounting', 'salesman')","Data Entry
"
2865,"('shop-management', 'accounting', 'salesman')","Telesale
"
2866,"('shop-management', 'accounting', 'salesman')","Accounting & Tax of Online shop
"
2867,"('shop-management', 'accounting', 'salesman')","Online shop management
"
2868,"('shop-management', 'accounting', 'salesman')","Call Center
"
2869,"('shop-management', 'accounting', 'salesman')",Sale Representative
2870,"('shop-management', 'accounting', 'website-admin')","Page & Website Admin
"
2871,"('shop-management', 'accounting', 'website-admin')","Data Entry
"
2872,"('shop-management', 'accounting', 'website-admin')","Telesale
"
2873,"('shop-management', 'accounting', 'website-admin')","Accounting & Tax of Online shop
"
2874,"('shop-management', 'accounting', 'website-admin')","Online shop management
"
2875,"('shop-management', 'accounting', 'website-admin')","Call Center
"
2876,"('shop-management', 'accounting', 'website-admin')",Sale Representative
2877,"('shop-management', 'accounting', 'tax')","Page & Website Admin
"
2878,"('shop-management', 'accounting', 'tax')","Data Entry
"
2879,"('shop-management', 'accounting', 'tax')","Telesale
"
2880,"('shop-management', 'accounting', 'tax')","Accounting & Tax of Online shop
"
2881,"('shop-management', 'accounting', 'tax')","Online shop management
"
2882,"('shop-management', 'accounting', 'tax')","Call Center
"
2883,"('shop-management', 'accounting', 'tax')",Sale Representative
2884,"('shop-management', 'accounting', 'telesale')","Page & Website Admin
"
2885,"('shop-management', 'accounting', 'telesale')","Data Entry
"
2886,"('shop-management', 'accounting', 'telesale')","Telesale
"
2887,"('shop-management', 'accounting', 'telesale')","Accounting & Tax of Online shop
"
2888,"('shop-management', 'accounting', 'telesale')","Online shop management
"
2889,"('shop-management', 'accounting', 'telesale')","Call Center
"
2890,"('shop-management', 'accounting', 'telesale')",Sale Representative
2891,"('shop-management', 'call-center', 'admin')","Page & Website Admin
"
2892,"('shop-management', 'call-center', 'admin')","Data Entry
"
2893,"('shop-management', 'call-center', 'admin')","Telesale
"
2894,"('shop-management', 'call-center', 'admin')","Accounting & Tax of Online shop
"
2895,"('shop-management', 'call-center', 'admin')","Online shop management
"
2896,"('shop-management', 'call-center', 'admin')","Call Center
"
2897,"('shop-management', 'call-center', 'admin')",Sale Representative
2898,"('shop-management', 'call-center', 'data-entry')","Page & Website Admin
"
2899,"('shop-management', 'call-center', 'data-entry')","Data Entry
"
2900,"('shop-management', 'call-center', 'data-entry')","Telesale
"
2901,"('shop-management', 'call-center', 'data-entry')","Accounting & Tax of Online shop
"
2902,"('shop-management', 'call-center', 'data-entry')","Online shop management
"
2903,"('shop-management', 'call-center', 'data-entry')","Call Center
"
2904,"('shop-management', 'call-center', 'data-entry')",Sale Representative
2905,"('shop-management', 'call-center', 'accounting')","Page & Website Admin
"
2906,"('shop-management', 'call-center', 'accounting')","Data Entry
"
2907,"('shop-management', 'call-center', 'accounting')","Telesale
"
2908,"('shop-management', 'call-center', 'accounting')","Accounting & Tax of Online shop
"
2909,"('shop-management', 'call-center', 'accounting')","Online shop management
"
2910,"('shop-management', 'call-center', 'accounting')","Call Center
"
2911,"('shop-management', 'call-center', 'accounting')",Sale Representative
2912,"('shop-management', 'call-center', 'salesman')","Page & Website Admin
"
2913,"('shop-management', 'call-center', 'salesman')","Data Entry
"
2914,"('shop-management', 'call-center', 'salesman')","Telesale
"
2915,"('shop-management', 'call-center', 'salesman')","Accounting & Tax of Online shop
"
2916,"('shop-management', 'call-center', 'salesman')","Online shop management
"
2917,"('shop-management', 'call-center', 'salesman')","Call Center
"
2918,"('shop-management', 'call-center', 'salesman')",Sale Representative
2919,"('shop-management', 'call-center', 'website-admin')","Page & Website Admin
"
2920,"('shop-management', 'call-center', 'website-admin')","Data Entry
"
2921,"('shop-management', 'call-center', 'website-admin')","Telesale
"
2922,"('shop-management', 'call-center', 'website-admin')","Accounting & Tax of Online shop
"
2923,"('shop-management', 'call-center', 'website-admin')","Online shop management
"
2924,"('shop-management', 'call-center', 'website-admin')","Call Center
"
2925,"('shop-management', 'call-center', 'website-admin')",Sale Representative
2926,"('shop-management', 'call-center', 'tax')","Page & Website Admin
"
2927,"('shop-management', 'call-center', 'tax')","Data Entry
"
2928,"('shop-management', 'call-center', 'tax')","Telesale
"
2929,"('shop-management', 'call-center', 'tax')","Accounting & Tax of Online shop
"
2930,"('shop-management', 'call-center', 'tax')","Online shop management
"
2931,"('shop-management', 'call-center', 'tax')","Call Center
"
2932,"('shop-management', 'call-center', 'tax')",Sale Representative
2933,"('shop-management', 'call-center', 'telesale')","Page & Website Admin
"
2934,"('shop-management', 'call-center', 'telesale')","Data Entry
"
2935,"('shop-management', 'call-center', 'telesale')","Telesale
"
2936,"('shop-management', 'call-center', 'telesale')","Accounting & Tax of Online shop
"
2937,"('shop-management', 'call-center', 'telesale')","Online shop management
"
2938,"('shop-management', 'call-center', 'telesale')","Call Center
"
2939,"('shop-management', 'call-center', 'telesale')",Sale Representative
2940,"('shop-management', 'salesman', 'admin')","Page & Website Admin
"
2941,"('shop-management', 'salesman', 'admin')","Data Entry
"
2942,"('shop-management', 'salesman', 'admin')","Telesale
"
2943,"('shop-management', 'salesman', 'admin')","Accounting & Tax of Online shop
"
2944,"('shop-management', 'salesman', 'admin')","Online shop management
"
2945,"('shop-management', 'salesman', 'admin')","Call Center
"
2946,"('shop-management', 'salesman', 'admin')",Sale Representative
2947,"('shop-management', 'salesman', 'data-entry')","Page & Website Admin
"
2948,"('shop-management', 'salesman', 'data-entry')","Data Entry
"
2949,"('shop-management', 'salesman', 'data-entry')","Telesale
"
2950,"('shop-management', 'salesman', 'data-entry')","Accounting & Tax of Online shop
"
2951,"('shop-management', 'salesman', 'data-entry')","Online shop management
"
2952,"('shop-management', 'salesman', 'data-entry')","Call Center
"
2953,"('shop-management', 'salesman', 'data-entry')",Sale Representative
2954,"('shop-management', 'salesman', 'accounting')","Page & Website Admin
"
2955,"('shop-management', 'salesman', 'accounting')","Data Entry
"
2956,"('shop-management', 'salesman', 'accounting')","Telesale
"
2957,"('shop-management', 'salesman', 'accounting')","Accounting & Tax of Online shop
"
2958,"('shop-management', 'salesman', 'accounting')","Online shop management
"
2959,"('shop-management', 'salesman', 'accounting')","Call Center
"
2960,"('shop-management', 'salesman', 'accounting')",Sale Representative
2961,"('shop-management', 'salesman', 'call-center')","Page & Website Admin
"
2962,"('shop-management', 'salesman', 'call-center')","Data Entry
"
2963,"('shop-management', 'salesman', 'call-center')","Telesale
"
2964,"('shop-management', 'salesman', 'call-center')","Accounting & Tax of Online shop
"
2965,"('shop-management', 'salesman', 'call-center')","Online shop management
"
2966,"('shop-management', 'salesman', 'call-center')","Call Center
"
2967,"('shop-management', 'salesman', 'call-center')",Sale Representative
2968,"('shop-management', 'salesman', 'website-admin')","Page & Website Admin
"
2969,"('shop-management', 'salesman', 'website-admin')","Data Entry
"
2970,"('shop-management', 'salesman', 'website-admin')","Telesale
"
2971,"('shop-management', 'salesman', 'website-admin')","Accounting & Tax of Online shop
"
2972,"('shop-management', 'salesman', 'website-admin')","Online shop management
"
2973,"('shop-management', 'salesman', 'website-admin')","Call Center
"
2974,"('shop-management', 'salesman', 'website-admin')",Sale Representative
2975,"('shop-management', 'salesman', 'tax')","Page & Website Admin
"
2976,"('shop-management', 'salesman', 'tax')","Data Entry
"
2977,"('shop-management', 'salesman', 'tax')","Telesale
"
2978,"('shop-management', 'salesman', 'tax')","Accounting & Tax of Online shop
"
2979,"('shop-management', 'salesman', 'tax')","Online shop management
"
2980,"('shop-management', 'salesman', 'tax')","Call Center
"
2981,"('shop-management', 'salesman', 'tax')",Sale Representative
2982,"('shop-management', 'salesman', 'telesale')","Page & Website Admin
"
2983,"('shop-management', 'salesman', 'telesale')","Data Entry
"
2984,"('shop-management', 'salesman', 'telesale')","Telesale
"
2985,"('shop-management', 'salesman', 'telesale')","Accounting & Tax of Online shop
"
2986,"('shop-management', 'salesman', 'telesale')","Online shop management
"
2987,"('shop-management', 'salesman', 'telesale')","Call Center
"
2988,"('shop-management', 'salesman', 'telesale')",Sale Representative
2989,"('shop-management', 'website-admin', 'admin')","Page & Website Admin
"
2990,"('shop-management', 'website-admin', 'admin')","Data Entry
"
2991,"('shop-management', 'website-admin', 'admin')","Telesale
"
2992,"('shop-management', 'website-admin', 'admin')","Accounting & Tax of Online shop
"
2993,"('shop-management', 'website-admin', 'admin')","Online shop management
"
2994,"('shop-management', 'website-admin', 'admin')","Call Center
"
2995,"('shop-management', 'website-admin', 'admin')",Sale Representative
2996,"('shop-management', 'website-admin', 'data-entry')","Page & Website Admin
"
2997,"('shop-management', 'website-admin', 'data-entry')","Data Entry
"
2998,"('shop-management', 'website-admin', 'data-entry')","Telesale
"
2999,"('shop-management', 'website-admin', 'data-entry')","Accounting & Tax of Online shop
"
3000,"('shop-management', 'website-admin', 'data-entry')","Online shop management
"
3001,"('shop-management', 'website-admin', 'data-entry')","Call Center
"
3002,"('shop-management', 'website-admin', 'data-entry')",Sale Representative
3003,"('shop-management', 'website-admin', 'accounting')","Page & Website Admin
"
3004,"('shop-management', 'website-admin', 'accounting')","Data Entry
"
3005,"('shop-management', 'website-admin', 'accounting')","Telesale
"
3006,"('shop-management', 'website-admin', 'accounting')","Accounting & Tax of Online shop
"
3007,"('shop-management', 'website-admin', 'accounting')","Online shop management
"
3008,"('shop-management', 'website-admin', 'accounting')","Call Center
"
3009,"('shop-management', 'website-admin', 'accounting')",Sale Representative
3010,"('shop-management', 'website-admin', 'call-center')","Page & Website Admin
"
3011,"('shop-management', 'website-admin', 'call-center')","Data Entry
"
3012,"('shop-management', 'website-admin', 'call-center')","Telesale
"
3013,"('shop-management', 'website-admin', 'call-center')","Accounting & Tax of Online shop
"
3014,"('shop-management', 'website-admin', 'call-center')","Online shop management
"
3015,"('shop-management', 'website-admin', 'call-center')","Call Center
"
3016,"('shop-management', 'website-admin', 'call-center')",Sale Representative
3017,"('shop-management', 'website-admin', 'salesman')","Page & Website Admin
"
3018,"('shop-management', 'website-admin', 'salesman')","Data Entry
"
3019,"('shop-management', 'website-admin', 'salesman')","Telesale
"
3020,"('shop-management', 'website-admin', 'salesman')","Accounting & Tax of Online shop
"
3021,"('shop-management', 'website-admin', 'salesman')","Online shop management
"
3022,"('shop-management', 'website-admin', 'salesman')","Call Center
"
3023,"('shop-management', 'website-admin', 'salesman')",Sale Representative
3024,"('shop-management', 'website-admin', 'tax')","Page & Website Admin
"
3025,"('shop-management', 'website-admin', 'tax')","Data Entry
"
3026,"('shop-management', 'website-admin', 'tax')","Telesale
"
3027,"('shop-management', 'website-admin', 'tax')","Accounting & Tax of Online shop
"
3028,"('shop-management', 'website-admin', 'tax')","Online shop management
"
3029,"('shop-management', 'website-admin', 'tax')","Call Center
"
3030,"('shop-management', 'website-admin', 'tax')",Sale Representative
3031,"('shop-management', 'website-admin', 'telesale')","Page & Website Admin
"
3032,"('shop-management', 'website-admin', 'telesale')","Data Entry
"
3033,"('shop-management', 'website-admin', 'telesale')","Telesale
"
3034,"('shop-management', 'website-admin', 'telesale')","Accounting & Tax of Online shop
"
3035,"('shop-management', 'website-admin', 'telesale')","Online shop management
"
3036,"('shop-management', 'website-admin', 'telesale')","Call Center
"
3037,"('shop-management', 'website-admin', 'telesale')",Sale Representative
3038,"('shop-management', 'tax', 'admin')","Page & Website Admin
"
3039,"('shop-management', 'tax', 'admin')","Data Entry
"
3040,"('shop-management', 'tax', 'admin')","Telesale
"
3041,"('shop-management', 'tax', 'admin')","Accounting & Tax of Online shop
"
3042,"('shop-management', 'tax', 'admin')","Online shop management
"
3043,"('shop-management', 'tax', 'admin')","Call Center
"
3044,"('shop-management', 'tax', 'admin')",Sale Representative
3045,"('shop-management', 'tax', 'data-entry')","Page & Website Admin
"
3046,"('shop-management', 'tax', 'data-entry')","Data Entry
"
3047,"('shop-management', 'tax', 'data-entry')","Telesale
"
3048,"('shop-management', 'tax', 'data-entry')","Accounting & Tax of Online shop
"
3049,"('shop-management', 'tax', 'data-entry')","Online shop management
"
3050,"('shop-management', 'tax', 'data-entry')","Call Center
"
3051,"('shop-management', 'tax', 'data-entry')",Sale Representative
3052,"('shop-management', 'tax', 'accounting')","Page & Website Admin
"
3053,"('shop-management', 'tax', 'accounting')","Data Entry
"
3054,"('shop-management', 'tax', 'accounting')","Telesale
"
3055,"('shop-management', 'tax', 'accounting')","Accounting & Tax of Online shop
"
3056,"('shop-management', 'tax', 'accounting')","Online shop management
"
3057,"('shop-management', 'tax', 'accounting')","Call Center
"
3058,"('shop-management', 'tax', 'accounting')",Sale Representative
3059,"('shop-management', 'tax', 'call-center')","Page & Website Admin
"
3060,"('shop-management', 'tax', 'call-center')","Data Entry
"
3061,"('shop-management', 'tax', 'call-center')","Telesale
"
3062,"('shop-management', 'tax', 'call-center')","Accounting & Tax of Online shop
"
3063,"('shop-management', 'tax', 'call-center')","Online shop management
"
3064,"('shop-management', 'tax', 'call-center')","Call Center
"
3065,"('shop-management', 'tax', 'call-center')",Sale Representative
3066,"('shop-management', 'tax', 'salesman')","Page & Website Admin
"
3067,"('shop-management', 'tax', 'salesman')","Data Entry
"
3068,"('shop-management', 'tax', 'salesman')","Telesale
"
3069,"('shop-management', 'tax', 'salesman')","Accounting & Tax of Online shop
"
3070,"('shop-management', 'tax', 'salesman')","Online shop management
"
3071,"('shop-management', 'tax', 'salesman')","Call Center
"
3072,"('shop-management', 'tax', 'salesman')",Sale Representative
3073,"('shop-management', 'tax', 'website-admin')","Page & Website Admin
"
3074,"('shop-management', 'tax', 'website-admin')","Data Entry
"
3075,"('shop-management', 'tax', 'website-admin')","Telesale
"
3076,"('shop-management', 'tax', 'website-admin')","Accounting & Tax of Online shop
"
3077,"('shop-management', 'tax', 'website-admin')","Online shop management
"
3078,"('shop-management', 'tax', 'website-admin')","Call Center
"
3079,"('shop-management', 'tax', 'website-admin')",Sale Representative
3080,"('shop-management', 'tax', 'telesale')","Page & Website Admin
"
3081,"('shop-management', 'tax', 'telesale')","Data Entry
"
3082,"('shop-management', 'tax', 'telesale')","Telesale
"
3083,"('shop-management', 'tax', 'telesale')","Accounting & Tax of Online shop
"
3084,"('shop-management', 'tax', 'telesale')","Online shop management
"
3085,"('shop-management', 'tax', 'telesale')","Call Center
"
3086,"('shop-management', 'tax', 'telesale')",Sale Representative
3087,"('shop-management', 'telesale', 'admin')","Page & Website Admin
"
3088,"('shop-management', 'telesale', 'admin')","Data Entry
"
3089,"('shop-management', 'telesale', 'admin')","Telesale
"
3090,"('shop-management', 'telesale', 'admin')","Accounting & Tax of Online shop
"
3091,"('shop-management', 'telesale', 'admin')","Online shop management
"
3092,"('shop-management', 'telesale', 'admin')","Call Center
"
3093,"('shop-management', 'telesale', 'admin')",Sale Representative
3094,"('shop-management', 'telesale', 'data-entry')","Page & Website Admin
"
3095,"('shop-management', 'telesale', 'data-entry')","Data Entry
"
3096,"('shop-management', 'telesale', 'data-entry')","Telesale
"
3097,"('shop-management', 'telesale', 'data-entry')","Accounting & Tax of Online shop
"
3098,"('shop-management', 'telesale', 'data-entry')","Online shop management
"
3099,"('shop-management', 'telesale', 'data-entry')","Call Center
"
3100,"('shop-management', 'telesale', 'data-entry')",Sale Representative
3101,"('shop-management', 'telesale', 'accounting')","Page & Website Admin
"
3102,"('shop-management', 'telesale', 'accounting')","Data Entry
"
3103,"('shop-management', 'telesale', 'accounting')","Telesale
"
3104,"('shop-management', 'telesale', 'accounting')","Accounting & Tax of Online shop
"
3105,"('shop-management', 'telesale', 'accounting')","Online shop management
"
3106,"('shop-management', 'telesale', 'accounting')","Call Center
"
3107,"('shop-management', 'telesale', 'accounting')",Sale Representative
3108,"('shop-management', 'telesale', 'call-center')","Page & Website Admin
"
3109,"('shop-management', 'telesale', 'call-center')","Data Entry
"
3110,"('shop-management', 'telesale', 'call-center')","Telesale
"
3111,"('shop-management', 'telesale', 'call-center')","Accounting & Tax of Online shop
"
3112,"('shop-management', 'telesale', 'call-center')","Online shop management
"
3113,"('shop-management', 'telesale', 'call-center')","Call Center
"
3114,"('shop-management', 'telesale', 'call-center')",Sale Representative
3115,"('shop-management', 'telesale', 'salesman')","Page & Website Admin
"
3116,"('shop-management', 'telesale', 'salesman')","Data Entry
"
3117,"('shop-management', 'telesale', 'salesman')","Telesale
"
3118,"('shop-management', 'telesale', 'salesman')","Accounting & Tax of Online shop
"
3119,"('shop-management', 'telesale', 'salesman')","Online shop management
"
3120,"('shop-management', 'telesale', 'salesman')","Call Center
"
3121,"('shop-management', 'telesale', 'salesman')",Sale Representative
3122,"('shop-management', 'telesale', 'website-admin')","Page & Website Admin
"
3123,"('shop-management', 'telesale', 'website-admin')","Data Entry
"
3124,"('shop-management', 'telesale', 'website-admin')","Telesale
"
3125,"('shop-management', 'telesale', 'website-admin')","Accounting & Tax of Online shop
"
3126,"('shop-management', 'telesale', 'website-admin')","Online shop management
"
3127,"('shop-management', 'telesale', 'website-admin')","Call Center
"
3128,"('shop-management', 'telesale', 'website-admin')",Sale Representative
3129,"('shop-management', 'telesale', 'tax')","Page & Website Admin
"
3130,"('shop-management', 'telesale', 'tax')","Data Entry
"
3131,"('shop-management', 'telesale', 'tax')","Telesale
"
3132,"('shop-management', 'telesale', 'tax')","Accounting & Tax of Online shop
"
3133,"('shop-management', 'telesale', 'tax')","Online shop management
"
3134,"('shop-management', 'telesale', 'tax')","Call Center
"
3135,"('shop-management', 'telesale', 'tax')",Sale Representative
3136,"('telesale', 'admin', 'data-entry')","Page & Website Admin
"
3137,"('telesale', 'admin', 'data-entry')","Data Entry
"
3138,"('telesale', 'admin', 'data-entry')","Telesale
"
3139,"('telesale', 'admin', 'data-entry')","Accounting & Tax of Online shop
"
3140,"('telesale', 'admin', 'data-entry')","Online shop management
"
3141,"('telesale', 'admin', 'data-entry')","Call Center
"
3142,"('telesale', 'admin', 'data-entry')",Sale Representative
3143,"('telesale', 'admin', 'accounting')","Page & Website Admin
"
3144,"('telesale', 'admin', 'accounting')","Data Entry
"
3145,"('telesale', 'admin', 'accounting')","Telesale
"
3146,"('telesale', 'admin', 'accounting')","Accounting & Tax of Online shop
"
3147,"('telesale', 'admin', 'accounting')","Online shop management
"
3148,"('telesale', 'admin', 'accounting')","Call Center
"
3149,"('telesale', 'admin', 'accounting')",Sale Representative
3150,"('telesale', 'admin', 'call-center')","Page & Website Admin
"
3151,"('telesale', 'admin', 'call-center')","Data Entry
"
3152,"('telesale', 'admin', 'call-center')","Telesale
"
3153,"('telesale', 'admin', 'call-center')","Accounting & Tax of Online shop
"
3154,"('telesale', 'admin', 'call-center')","Online shop management
"
3155,"('telesale', 'admin', 'call-center')","Call Center
"
3156,"('telesale', 'admin', 'call-center')",Sale Representative
3157,"('telesale', 'admin', 'salesman')","Page & Website Admin
"
3158,"('telesale', 'admin', 'salesman')","Data Entry
"
3159,"('telesale', 'admin', 'salesman')","Telesale
"
3160,"('telesale', 'admin', 'salesman')","Accounting & Tax of Online shop
"
3161,"('telesale', 'admin', 'salesman')","Online shop management
"
3162,"('telesale', 'admin', 'salesman')","Call Center
"
3163,"('telesale', 'admin', 'salesman')",Sale Representative
3164,"('telesale', 'admin', 'website-admin')","Page & Website Admin
"
3165,"('telesale', 'admin', 'website-admin')","Data Entry
"
3166,"('telesale', 'admin', 'website-admin')","Telesale
"
3167,"('telesale', 'admin', 'website-admin')","Accounting & Tax of Online shop
"
3168,"('telesale', 'admin', 'website-admin')","Online shop management
"
3169,"('telesale', 'admin', 'website-admin')","Call Center
"
3170,"('telesale', 'admin', 'website-admin')",Sale Representative
3171,"('telesale', 'admin', 'tax')","Page & Website Admin
"
3172,"('telesale', 'admin', 'tax')","Data Entry
"
3173,"('telesale', 'admin', 'tax')","Telesale
"
3174,"('telesale', 'admin', 'tax')","Accounting & Tax of Online shop
"
3175,"('telesale', 'admin', 'tax')","Online shop management
"
3176,"('telesale', 'admin', 'tax')","Call Center
"
3177,"('telesale', 'admin', 'tax')",Sale Representative
3178,"('telesale', 'admin', 'shop-management')","Page & Website Admin
"
3179,"('telesale', 'admin', 'shop-management')","Data Entry
"
3180,"('telesale', 'admin', 'shop-management')","Telesale
"
3181,"('telesale', 'admin', 'shop-management')","Accounting & Tax of Online shop
"
3182,"('telesale', 'admin', 'shop-management')","Online shop management
"
3183,"('telesale', 'admin', 'shop-management')","Call Center
"
3184,"('telesale', 'admin', 'shop-management')",Sale Representative
3185,"('telesale', 'data-entry', 'admin')","Page & Website Admin
"
3186,"('telesale', 'data-entry', 'admin')","Data Entry
"
3187,"('telesale', 'data-entry', 'admin')","Telesale
"
3188,"('telesale', 'data-entry', 'admin')","Accounting & Tax of Online shop
"
3189,"('telesale', 'data-entry', 'admin')","Online shop management
"
3190,"('telesale', 'data-entry', 'admin')","Call Center
"
3191,"('telesale', 'data-entry', 'admin')",Sale Representative
3192,"('telesale', 'data-entry', 'accounting')","Page & Website Admin
"
3193,"('telesale', 'data-entry', 'accounting')","Data Entry
"
3194,"('telesale', 'data-entry', 'accounting')","Telesale
"
3195,"('telesale', 'data-entry', 'accounting')","Accounting & Tax of Online shop
"
3196,"('telesale', 'data-entry', 'accounting')","Online shop management
"
3197,"('telesale', 'data-entry', 'accounting')","Call Center
"
3198,"('telesale', 'data-entry', 'accounting')",Sale Representative
3199,"('telesale', 'data-entry', 'call-center')","Page & Website Admin
"
3200,"('telesale', 'data-entry', 'call-center')","Data Entry
"
3201,"('telesale', 'data-entry', 'call-center')","Telesale
"
3202,"('telesale', 'data-entry', 'call-center')","Accounting & Tax of Online shop
"
3203,"('telesale', 'data-entry', 'call-center')","Online shop management
"
3204,"('telesale', 'data-entry', 'call-center')","Call Center
"
3205,"('telesale', 'data-entry', 'call-center')",Sale Representative
3206,"('telesale', 'data-entry', 'salesman')","Page & Website Admin
"
3207,"('telesale', 'data-entry', 'salesman')","Data Entry
"
3208,"('telesale', 'data-entry', 'salesman')","Telesale
"
3209,"('telesale', 'data-entry', 'salesman')","Accounting & Tax of Online shop
"
3210,"('telesale', 'data-entry', 'salesman')","Online shop management
"
3211,"('telesale', 'data-entry', 'salesman')","Call Center
"
3212,"('telesale', 'data-entry', 'salesman')",Sale Representative
3213,"('telesale', 'data-entry', 'website-admin')","Page & Website Admin
"
3214,"('telesale', 'data-entry', 'website-admin')","Data Entry
"
3215,"('telesale', 'data-entry', 'website-admin')","Telesale
"
3216,"('telesale', 'data-entry', 'website-admin')","Accounting & Tax of Online shop
"
3217,"('telesale', 'data-entry', 'website-admin')","Online shop management
"
3218,"('telesale', 'data-entry', 'website-admin')","Call Center
"
3219,"('telesale', 'data-entry', 'website-admin')",Sale Representative
3220,"('telesale', 'data-entry', 'tax')","Page & Website Admin
"
3221,"('telesale', 'data-entry', 'tax')","Data Entry
"
3222,"('telesale', 'data-entry', 'tax')","Telesale
"
3223,"('telesale', 'data-entry', 'tax')","Accounting & Tax of Online shop
"
3224,"('telesale', 'data-entry', 'tax')","Online shop management
"
3225,"('telesale', 'data-entry', 'tax')","Call Center
"
3226,"('telesale', 'data-entry', 'tax')",Sale Representative
3227,"('telesale', 'data-entry', 'shop-management')","Page & Website Admin
"
