id,skill_set,subcategory 
21988,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')","Video Editing
"
21989,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')","Subtitle
"
21990,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')","3D & Animation
"
21991,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')",Sound Effects
21992,"('3d-modeling', 'digital-marketing', 'adobe-photoshop')","Photography
"
21993,"('3d-modeling', 'digital-marketing', 'adobe-photoshop')","Motion Graphics
"
21994,"('3d-modeling', 'digital-marketing', 'adobe-photoshop')","Video Production
"
21995,"('3d-modeling', 'digital-marketing', 'adobe-photoshop')","Voice Over
"
21996,"('3d-modeling', 'digital-marketing', 'adobe-photoshop')","Video Editing
"
21997,"('3d-modeling', 'digital-marketing', 'adobe-photoshop')","Subtitle
"
21998,"('3d-modeling', 'digital-marketing', 'adobe-photoshop')","3D & Animation
"
21999,"('3d-modeling', 'digital-marketing', 'adobe-photoshop')",Sound Effects
22000,"('3d-modeling', 'digital-marketing', 'adobe-premiere-pro')","Photography
"
22001,"('3d-modeling', 'digital-marketing', 'adobe-premiere-pro')","Motion Graphics
"
22002,"('3d-modeling', 'digital-marketing', 'adobe-premiere-pro')","Video Production
"
22003,"('3d-modeling', 'digital-marketing', 'adobe-premiere-pro')","Voice Over
"
22004,"('3d-modeling', 'digital-marketing', 'adobe-premiere-pro')","Video Editing
"
22005,"('3d-modeling', 'digital-marketing', 'adobe-premiere-pro')","Subtitle
"
22006,"('3d-modeling', 'digital-marketing', 'adobe-premiere-pro')","3D & Animation
"
22007,"('3d-modeling', 'digital-marketing', 'adobe-premiere-pro')",Sound Effects
22008,"('3d-modeling', 'digital-marketing', 'adobe-after-effect')","Photography
"
22009,"('3d-modeling', 'digital-marketing', 'adobe-after-effect')","Motion Graphics
"
22010,"('3d-modeling', 'digital-marketing', 'adobe-after-effect')","Video Production
"
22011,"('3d-modeling', 'digital-marketing', 'adobe-after-effect')","Voice Over
"
22012,"('3d-modeling', 'digital-marketing', 'adobe-after-effect')","Video Editing
"
22013,"('3d-modeling', 'digital-marketing', 'adobe-after-effect')","Subtitle
"
22014,"('3d-modeling', 'digital-marketing', 'adobe-after-effect')","3D & Animation
"
22015,"('3d-modeling', 'digital-marketing', 'adobe-after-effect')",Sound Effects
22016,"('3d-modeling', 'digital-marketing', 'final-cut-pro')","Photography
"
22017,"('3d-modeling', 'digital-marketing', 'final-cut-pro')","Motion Graphics
"
22018,"('3d-modeling', 'digital-marketing', 'final-cut-pro')","Video Production
"
22019,"('3d-modeling', 'digital-marketing', 'final-cut-pro')","Voice Over
"
22020,"('3d-modeling', 'digital-marketing', 'final-cut-pro')","Video Editing
"
22021,"('3d-modeling', 'digital-marketing', 'final-cut-pro')","Subtitle
"
22022,"('3d-modeling', 'digital-marketing', 'final-cut-pro')","3D & Animation
"
22023,"('3d-modeling', 'digital-marketing', 'final-cut-pro')",Sound Effects
22024,"('3d-modeling', 'digital-marketing', 'adobe-muse')","Photography
"
22025,"('3d-modeling', 'digital-marketing', 'adobe-muse')","Motion Graphics
"
22026,"('3d-modeling', 'digital-marketing', 'adobe-muse')","Video Production
"
22027,"('3d-modeling', 'digital-marketing', 'adobe-muse')","Voice Over
"
22028,"('3d-modeling', 'digital-marketing', 'adobe-muse')","Video Editing
"
22029,"('3d-modeling', 'digital-marketing', 'adobe-muse')","Subtitle
"
22030,"('3d-modeling', 'digital-marketing', 'adobe-muse')","3D & Animation
"
22031,"('3d-modeling', 'digital-marketing', 'adobe-muse')",Sound Effects
22032,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')","Photography
"
22033,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')","Motion Graphics
"
22034,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')","Video Production
"
22035,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')","Voice Over
"
22036,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')","Video Editing
"
22037,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')","Subtitle
"
22038,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')","3D & Animation
"
22039,"('3d-modeling', 'digital-marketing', 'adobe-illustrator')",Sound Effects
22040,"('3d-modeling', 'digital-marketing', 'adobe-lightroom')","Photography
"
22041,"('3d-modeling', 'digital-marketing', 'adobe-lightroom')","Motion Graphics
"
22042,"('3d-modeling', 'digital-marketing', 'adobe-lightroom')","Video Production
"
22043,"('3d-modeling', 'digital-marketing', 'adobe-lightroom')","Voice Over
"
22044,"('3d-modeling', 'digital-marketing', 'adobe-lightroom')","Video Editing
"
22045,"('3d-modeling', 'digital-marketing', 'adobe-lightroom')","Subtitle
"
22046,"('3d-modeling', 'digital-marketing', 'adobe-lightroom')","3D & Animation
"
22047,"('3d-modeling', 'digital-marketing', 'adobe-lightroom')",Sound Effects
22048,"('3d-modeling', 'digital-marketing', 'photography')","Photography
"
22049,"('3d-modeling', 'digital-marketing', 'photography')","Motion Graphics
"
22050,"('3d-modeling', 'digital-marketing', 'photography')","Video Production
"
22051,"('3d-modeling', 'digital-marketing', 'photography')","Voice Over
"
22052,"('3d-modeling', 'digital-marketing', 'photography')","Video Editing
"
22053,"('3d-modeling', 'digital-marketing', 'photography')","Subtitle
"
22054,"('3d-modeling', 'digital-marketing', 'photography')","3D & Animation
"
22055,"('3d-modeling', 'digital-marketing', 'photography')",Sound Effects
22056,"('3d-modeling', 'digital-marketing', 'cinematography')","Photography
"
22057,"('3d-modeling', 'digital-marketing', 'cinematography')","Motion Graphics
"
22058,"('3d-modeling', 'digital-marketing', 'cinematography')","Video Production
"
22059,"('3d-modeling', 'digital-marketing', 'cinematography')","Voice Over
"
22060,"('3d-modeling', 'digital-marketing', 'cinematography')","Video Editing
"
22061,"('3d-modeling', 'digital-marketing', 'cinematography')","Subtitle
"
22062,"('3d-modeling', 'digital-marketing', 'cinematography')","3D & Animation
"
22063,"('3d-modeling', 'digital-marketing', 'cinematography')",Sound Effects
22064,"('3d-modeling', 'digital-marketing', 'web-design')","Photography
"
22065,"('3d-modeling', 'digital-marketing', 'web-design')","Motion Graphics
"
22066,"('3d-modeling', 'digital-marketing', 'web-design')","Video Production
"
22067,"('3d-modeling', 'digital-marketing', 'web-design')","Voice Over
"
22068,"('3d-modeling', 'digital-marketing', 'web-design')","Video Editing
"
22069,"('3d-modeling', 'digital-marketing', 'web-design')","Subtitle
"
22070,"('3d-modeling', 'digital-marketing', 'web-design')","3D & Animation
"
22071,"('3d-modeling', 'digital-marketing', 'web-design')",Sound Effects
22072,"('3d-modeling', 'digital-marketing', 'concept-development')","Photography
"
22073,"('3d-modeling', 'digital-marketing', 'concept-development')","Motion Graphics
"
22074,"('3d-modeling', 'digital-marketing', 'concept-development')","Video Production
"
22075,"('3d-modeling', 'digital-marketing', 'concept-development')","Voice Over
"
22076,"('3d-modeling', 'digital-marketing', 'concept-development')","Video Editing
"
22077,"('3d-modeling', 'digital-marketing', 'concept-development')","Subtitle
"
22078,"('3d-modeling', 'digital-marketing', 'concept-development')","3D & Animation
"
22079,"('3d-modeling', 'digital-marketing', 'concept-development')",Sound Effects
22080,"('3d-modeling', 'digital-marketing', 'fl-studio')","Photography
"
22081,"('3d-modeling', 'digital-marketing', 'fl-studio')","Motion Graphics
"
22082,"('3d-modeling', 'digital-marketing', 'fl-studio')","Video Production
"
22083,"('3d-modeling', 'digital-marketing', 'fl-studio')","Voice Over
"
22084,"('3d-modeling', 'digital-marketing', 'fl-studio')","Video Editing
"
22085,"('3d-modeling', 'digital-marketing', 'fl-studio')","Subtitle
"
22086,"('3d-modeling', 'digital-marketing', 'fl-studio')","3D & Animation
"
22087,"('3d-modeling', 'digital-marketing', 'fl-studio')",Sound Effects
22088,"('3d-modeling', 'digital-marketing', 'ableton')","Photography
"
22089,"('3d-modeling', 'digital-marketing', 'ableton')","Motion Graphics
"
22090,"('3d-modeling', 'digital-marketing', 'ableton')","Video Production
"
22091,"('3d-modeling', 'digital-marketing', 'ableton')","Voice Over
"
22092,"('3d-modeling', 'digital-marketing', 'ableton')","Video Editing
"
22093,"('3d-modeling', 'digital-marketing', 'ableton')","Subtitle
"
22094,"('3d-modeling', 'digital-marketing', 'ableton')","3D & Animation
"
22095,"('3d-modeling', 'digital-marketing', 'ableton')",Sound Effects
22096,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Photography
"
22097,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Motion Graphics
"
22098,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Video Production
"
22099,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Voice Over
"
22100,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Video Editing
"
22101,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Subtitle
"
22102,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","3D & Animation
"
22103,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')",Sound Effects
22104,"('3d-modeling', 'adobe-lightroom', 'adobe-photoshop')","Photography
"
22105,"('3d-modeling', 'adobe-lightroom', 'adobe-photoshop')","Motion Graphics
"
22106,"('3d-modeling', 'adobe-lightroom', 'adobe-photoshop')","Video Production
"
22107,"('3d-modeling', 'adobe-lightroom', 'adobe-photoshop')","Voice Over
"
22108,"('3d-modeling', 'adobe-lightroom', 'adobe-photoshop')","Video Editing
"
22109,"('3d-modeling', 'adobe-lightroom', 'adobe-photoshop')","Subtitle
"
22110,"('3d-modeling', 'adobe-lightroom', 'adobe-photoshop')","3D & Animation
"
22111,"('3d-modeling', 'adobe-lightroom', 'adobe-photoshop')",Sound Effects
22112,"('3d-modeling', 'adobe-lightroom', 'adobe-premiere-pro')","Photography
"
22113,"('3d-modeling', 'adobe-lightroom', 'adobe-premiere-pro')","Motion Graphics
"
22114,"('3d-modeling', 'adobe-lightroom', 'adobe-premiere-pro')","Video Production
"
22115,"('3d-modeling', 'adobe-lightroom', 'adobe-premiere-pro')","Voice Over
"
22116,"('3d-modeling', 'adobe-lightroom', 'adobe-premiere-pro')","Video Editing
"
22117,"('3d-modeling', 'adobe-lightroom', 'adobe-premiere-pro')","Subtitle
"
22118,"('3d-modeling', 'adobe-lightroom', 'adobe-premiere-pro')","3D & Animation
"
22119,"('3d-modeling', 'adobe-lightroom', 'adobe-premiere-pro')",Sound Effects
22120,"('3d-modeling', 'adobe-lightroom', 'adobe-after-effect')","Photography
"
22121,"('3d-modeling', 'adobe-lightroom', 'adobe-after-effect')","Motion Graphics
"
22122,"('3d-modeling', 'adobe-lightroom', 'adobe-after-effect')","Video Production
"
22123,"('3d-modeling', 'adobe-lightroom', 'adobe-after-effect')","Voice Over
"
22124,"('3d-modeling', 'adobe-lightroom', 'adobe-after-effect')","Video Editing
"
22125,"('3d-modeling', 'adobe-lightroom', 'adobe-after-effect')","Subtitle
"
22126,"('3d-modeling', 'adobe-lightroom', 'adobe-after-effect')","3D & Animation
"
22127,"('3d-modeling', 'adobe-lightroom', 'adobe-after-effect')",Sound Effects
22128,"('3d-modeling', 'adobe-lightroom', 'final-cut-pro')","Photography
"
22129,"('3d-modeling', 'adobe-lightroom', 'final-cut-pro')","Motion Graphics
"
22130,"('3d-modeling', 'adobe-lightroom', 'final-cut-pro')","Video Production
"
22131,"('3d-modeling', 'adobe-lightroom', 'final-cut-pro')","Voice Over
"
22132,"('3d-modeling', 'adobe-lightroom', 'final-cut-pro')","Video Editing
"
22133,"('3d-modeling', 'adobe-lightroom', 'final-cut-pro')","Subtitle
"
22134,"('3d-modeling', 'adobe-lightroom', 'final-cut-pro')","3D & Animation
"
22135,"('3d-modeling', 'adobe-lightroom', 'final-cut-pro')",Sound Effects
22136,"('3d-modeling', 'adobe-lightroom', 'adobe-muse')","Photography
"
22137,"('3d-modeling', 'adobe-lightroom', 'adobe-muse')","Motion Graphics
"
22138,"('3d-modeling', 'adobe-lightroom', 'adobe-muse')","Video Production
"
22139,"('3d-modeling', 'adobe-lightroom', 'adobe-muse')","Voice Over
"
22140,"('3d-modeling', 'adobe-lightroom', 'adobe-muse')","Video Editing
"
22141,"('3d-modeling', 'adobe-lightroom', 'adobe-muse')","Subtitle
"
22142,"('3d-modeling', 'adobe-lightroom', 'adobe-muse')","3D & Animation
"
22143,"('3d-modeling', 'adobe-lightroom', 'adobe-muse')",Sound Effects
22144,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Photography
"
22145,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Motion Graphics
"
22146,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Video Production
"
22147,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Voice Over
"
22148,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Video Editing
"
22149,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","Subtitle
"
22150,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')","3D & Animation
"
22151,"('3d-modeling', 'adobe-lightroom', 'adobe-illustrator')",Sound Effects
22152,"('3d-modeling', 'adobe-lightroom', 'digital-marketing')","Photography
"
22153,"('3d-modeling', 'adobe-lightroom', 'digital-marketing')","Motion Graphics
"
22154,"('3d-modeling', 'adobe-lightroom', 'digital-marketing')","Video Production
"
22155,"('3d-modeling', 'adobe-lightroom', 'digital-marketing')","Voice Over
"
22156,"('3d-modeling', 'adobe-lightroom', 'digital-marketing')","Video Editing
"
22157,"('3d-modeling', 'adobe-lightroom', 'digital-marketing')","Subtitle
"
22158,"('3d-modeling', 'adobe-lightroom', 'digital-marketing')","3D & Animation
"
22159,"('3d-modeling', 'adobe-lightroom', 'digital-marketing')",Sound Effects
22160,"('3d-modeling', 'adobe-lightroom', 'photography')","Photography
"
22161,"('3d-modeling', 'adobe-lightroom', 'photography')","Motion Graphics
"
22162,"('3d-modeling', 'adobe-lightroom', 'photography')","Video Production
"
22163,"('3d-modeling', 'adobe-lightroom', 'photography')","Voice Over
"
22164,"('3d-modeling', 'adobe-lightroom', 'photography')","Video Editing
"
22165,"('3d-modeling', 'adobe-lightroom', 'photography')","Subtitle
"
22166,"('3d-modeling', 'adobe-lightroom', 'photography')","3D & Animation
"
22167,"('3d-modeling', 'adobe-lightroom', 'photography')",Sound Effects
22168,"('3d-modeling', 'adobe-lightroom', 'cinematography')","Photography
"
22169,"('3d-modeling', 'adobe-lightroom', 'cinematography')","Motion Graphics
"
22170,"('3d-modeling', 'adobe-lightroom', 'cinematography')","Video Production
"
22171,"('3d-modeling', 'adobe-lightroom', 'cinematography')","Voice Over
"
22172,"('3d-modeling', 'adobe-lightroom', 'cinematography')","Video Editing
"
22173,"('3d-modeling', 'adobe-lightroom', 'cinematography')","Subtitle
"
22174,"('3d-modeling', 'adobe-lightroom', 'cinematography')","3D & Animation
"
22175,"('3d-modeling', 'adobe-lightroom', 'cinematography')",Sound Effects
22176,"('3d-modeling', 'adobe-lightroom', 'web-design')","Photography
"
22177,"('3d-modeling', 'adobe-lightroom', 'web-design')","Motion Graphics
"
22178,"('3d-modeling', 'adobe-lightroom', 'web-design')","Video Production
"
22179,"('3d-modeling', 'adobe-lightroom', 'web-design')","Voice Over
"
22180,"('3d-modeling', 'adobe-lightroom', 'web-design')","Video Editing
"
22181,"('3d-modeling', 'adobe-lightroom', 'web-design')","Subtitle
"
22182,"('3d-modeling', 'adobe-lightroom', 'web-design')","3D & Animation
"
22183,"('3d-modeling', 'adobe-lightroom', 'web-design')",Sound Effects
22184,"('3d-modeling', 'adobe-lightroom', 'concept-development')","Photography
"
22185,"('3d-modeling', 'adobe-lightroom', 'concept-development')","Motion Graphics
"
22186,"('3d-modeling', 'adobe-lightroom', 'concept-development')","Video Production
"
22187,"('3d-modeling', 'adobe-lightroom', 'concept-development')","Voice Over
"
22188,"('3d-modeling', 'adobe-lightroom', 'concept-development')","Video Editing
"
22189,"('3d-modeling', 'adobe-lightroom', 'concept-development')","Subtitle
"
22190,"('3d-modeling', 'adobe-lightroom', 'concept-development')","3D & Animation
"
22191,"('3d-modeling', 'adobe-lightroom', 'concept-development')",Sound Effects
22192,"('3d-modeling', 'adobe-lightroom', 'fl-studio')","Photography
"
22193,"('3d-modeling', 'adobe-lightroom', 'fl-studio')","Motion Graphics
"
22194,"('3d-modeling', 'adobe-lightroom', 'fl-studio')","Video Production
"
22195,"('3d-modeling', 'adobe-lightroom', 'fl-studio')","Voice Over
"
22196,"('3d-modeling', 'adobe-lightroom', 'fl-studio')","Video Editing
"
22197,"('3d-modeling', 'adobe-lightroom', 'fl-studio')","Subtitle
"
22198,"('3d-modeling', 'adobe-lightroom', 'fl-studio')","3D & Animation
"
22199,"('3d-modeling', 'adobe-lightroom', 'fl-studio')",Sound Effects
22200,"('3d-modeling', 'adobe-lightroom', 'ableton')","Photography
"
22201,"('3d-modeling', 'adobe-lightroom', 'ableton')","Motion Graphics
"
22202,"('3d-modeling', 'adobe-lightroom', 'ableton')","Video Production
"
22203,"('3d-modeling', 'adobe-lightroom', 'ableton')","Voice Over
"
22204,"('3d-modeling', 'adobe-lightroom', 'ableton')","Video Editing
"
22205,"('3d-modeling', 'adobe-lightroom', 'ableton')","Subtitle
"
22206,"('3d-modeling', 'adobe-lightroom', 'ableton')","3D & Animation
"
22207,"('3d-modeling', 'adobe-lightroom', 'ableton')",Sound Effects
22208,"('3d-modeling', 'photography', 'adobe-illustrator')","Photography
"
22209,"('3d-modeling', 'photography', 'adobe-illustrator')","Motion Graphics
"
22210,"('3d-modeling', 'photography', 'adobe-illustrator')","Video Production
"
22211,"('3d-modeling', 'photography', 'adobe-illustrator')","Voice Over
"
22212,"('3d-modeling', 'photography', 'adobe-illustrator')","Video Editing
"
22213,"('3d-modeling', 'photography', 'adobe-illustrator')","Subtitle
"
22214,"('3d-modeling', 'photography', 'adobe-illustrator')","3D & Animation
"
22215,"('3d-modeling', 'photography', 'adobe-illustrator')",Sound Effects
22216,"('3d-modeling', 'photography', 'adobe-photoshop')","Photography
"
22217,"('3d-modeling', 'photography', 'adobe-photoshop')","Motion Graphics
"
22218,"('3d-modeling', 'photography', 'adobe-photoshop')","Video Production
"
22219,"('3d-modeling', 'photography', 'adobe-photoshop')","Voice Over
"
22220,"('3d-modeling', 'photography', 'adobe-photoshop')","Video Editing
"
22221,"('3d-modeling', 'photography', 'adobe-photoshop')","Subtitle
"
22222,"('3d-modeling', 'photography', 'adobe-photoshop')","3D & Animation
"
22223,"('3d-modeling', 'photography', 'adobe-photoshop')",Sound Effects
22224,"('3d-modeling', 'photography', 'adobe-premiere-pro')","Photography
"
22225,"('3d-modeling', 'photography', 'adobe-premiere-pro')","Motion Graphics
"
22226,"('3d-modeling', 'photography', 'adobe-premiere-pro')","Video Production
"
22227,"('3d-modeling', 'photography', 'adobe-premiere-pro')","Voice Over
"
22228,"('3d-modeling', 'photography', 'adobe-premiere-pro')","Video Editing
"
22229,"('3d-modeling', 'photography', 'adobe-premiere-pro')","Subtitle
"
22230,"('3d-modeling', 'photography', 'adobe-premiere-pro')","3D & Animation
"
22231,"('3d-modeling', 'photography', 'adobe-premiere-pro')",Sound Effects
22232,"('3d-modeling', 'photography', 'adobe-after-effect')","Photography
"
22233,"('3d-modeling', 'photography', 'adobe-after-effect')","Motion Graphics
"
22234,"('3d-modeling', 'photography', 'adobe-after-effect')","Video Production
"
22235,"('3d-modeling', 'photography', 'adobe-after-effect')","Voice Over
"
22236,"('3d-modeling', 'photography', 'adobe-after-effect')","Video Editing
"
22237,"('3d-modeling', 'photography', 'adobe-after-effect')","Subtitle
"
22238,"('3d-modeling', 'photography', 'adobe-after-effect')","3D & Animation
"
22239,"('3d-modeling', 'photography', 'adobe-after-effect')",Sound Effects
22240,"('3d-modeling', 'photography', 'final-cut-pro')","Photography
"
22241,"('3d-modeling', 'photography', 'final-cut-pro')","Motion Graphics
"
22242,"('3d-modeling', 'photography', 'final-cut-pro')","Video Production
"
22243,"('3d-modeling', 'photography', 'final-cut-pro')","Voice Over
"
22244,"('3d-modeling', 'photography', 'final-cut-pro')","Video Editing
"
22245,"('3d-modeling', 'photography', 'final-cut-pro')","Subtitle
"
22246,"('3d-modeling', 'photography', 'final-cut-pro')","3D & Animation
"
22247,"('3d-modeling', 'photography', 'final-cut-pro')",Sound Effects
22248,"('3d-modeling', 'photography', 'adobe-muse')","Photography
"
22249,"('3d-modeling', 'photography', 'adobe-muse')","Motion Graphics
"
22250,"('3d-modeling', 'photography', 'adobe-muse')","Video Production
"
22251,"('3d-modeling', 'photography', 'adobe-muse')","Voice Over
"
22252,"('3d-modeling', 'photography', 'adobe-muse')","Video Editing
"
22253,"('3d-modeling', 'photography', 'adobe-muse')","Subtitle
"
22254,"('3d-modeling', 'photography', 'adobe-muse')","3D & Animation
"
22255,"('3d-modeling', 'photography', 'adobe-muse')",Sound Effects
22256,"('3d-modeling', 'photography', 'adobe-illustrator')","Photography
"
22257,"('3d-modeling', 'photography', 'adobe-illustrator')","Motion Graphics
"
22258,"('3d-modeling', 'photography', 'adobe-illustrator')","Video Production
"
22259,"('3d-modeling', 'photography', 'adobe-illustrator')","Voice Over
"
22260,"('3d-modeling', 'photography', 'adobe-illustrator')","Video Editing
"
22261,"('3d-modeling', 'photography', 'adobe-illustrator')","Subtitle
"
22262,"('3d-modeling', 'photography', 'adobe-illustrator')","3D & Animation
"
22263,"('3d-modeling', 'photography', 'adobe-illustrator')",Sound Effects
22264,"('3d-modeling', 'photography', 'digital-marketing')","Photography
"
22265,"('3d-modeling', 'photography', 'digital-marketing')","Motion Graphics
"
22266,"('3d-modeling', 'photography', 'digital-marketing')","Video Production
"
22267,"('3d-modeling', 'photography', 'digital-marketing')","Voice Over
"
22268,"('3d-modeling', 'photography', 'digital-marketing')","Video Editing
"
22269,"('3d-modeling', 'photography', 'digital-marketing')","Subtitle
"
22270,"('3d-modeling', 'photography', 'digital-marketing')","3D & Animation
"
22271,"('3d-modeling', 'photography', 'digital-marketing')",Sound Effects
22272,"('3d-modeling', 'photography', 'adobe-lightroom')","Photography
"
22273,"('3d-modeling', 'photography', 'adobe-lightroom')","Motion Graphics
"
22274,"('3d-modeling', 'photography', 'adobe-lightroom')","Video Production
"
22275,"('3d-modeling', 'photography', 'adobe-lightroom')","Voice Over
"
22276,"('3d-modeling', 'photography', 'adobe-lightroom')","Video Editing
"
22277,"('3d-modeling', 'photography', 'adobe-lightroom')","Subtitle
"
22278,"('3d-modeling', 'photography', 'adobe-lightroom')","3D & Animation
"
22279,"('3d-modeling', 'photography', 'adobe-lightroom')",Sound Effects
22280,"('3d-modeling', 'photography', 'cinematography')","Photography
"
22281,"('3d-modeling', 'photography', 'cinematography')","Motion Graphics
"
22282,"('3d-modeling', 'photography', 'cinematography')","Video Production
"
22283,"('3d-modeling', 'photography', 'cinematography')","Voice Over
"
22284,"('3d-modeling', 'photography', 'cinematography')","Video Editing
"
22285,"('3d-modeling', 'photography', 'cinematography')","Subtitle
"
22286,"('3d-modeling', 'photography', 'cinematography')","3D & Animation
"
22287,"('3d-modeling', 'photography', 'cinematography')",Sound Effects
22288,"('3d-modeling', 'photography', 'web-design')","Photography
"
22289,"('3d-modeling', 'photography', 'web-design')","Motion Graphics
"
22290,"('3d-modeling', 'photography', 'web-design')","Video Production
"
22291,"('3d-modeling', 'photography', 'web-design')","Voice Over
"
22292,"('3d-modeling', 'photography', 'web-design')","Video Editing
"
22293,"('3d-modeling', 'photography', 'web-design')","Subtitle
"
22294,"('3d-modeling', 'photography', 'web-design')","3D & Animation
"
22295,"('3d-modeling', 'photography', 'web-design')",Sound Effects
22296,"('3d-modeling', 'photography', 'concept-development')","Photography
"
22297,"('3d-modeling', 'photography', 'concept-development')","Motion Graphics
"
22298,"('3d-modeling', 'photography', 'concept-development')","Video Production
"
22299,"('3d-modeling', 'photography', 'concept-development')","Voice Over
"
22300,"('3d-modeling', 'photography', 'concept-development')","Video Editing
"
22301,"('3d-modeling', 'photography', 'concept-development')","Subtitle
"
22302,"('3d-modeling', 'photography', 'concept-development')","3D & Animation
"
22303,"('3d-modeling', 'photography', 'concept-development')",Sound Effects
22304,"('3d-modeling', 'photography', 'fl-studio')","Photography
"
22305,"('3d-modeling', 'photography', 'fl-studio')","Motion Graphics
"
22306,"('3d-modeling', 'photography', 'fl-studio')","Video Production
"
22307,"('3d-modeling', 'photography', 'fl-studio')","Voice Over
"
22308,"('3d-modeling', 'photography', 'fl-studio')","Video Editing
"
22309,"('3d-modeling', 'photography', 'fl-studio')","Subtitle
"
22310,"('3d-modeling', 'photography', 'fl-studio')","3D & Animation
"
22311,"('3d-modeling', 'photography', 'fl-studio')",Sound Effects
22312,"('3d-modeling', 'photography', 'ableton')","Photography
"
22313,"('3d-modeling', 'photography', 'ableton')","Motion Graphics
"
22314,"('3d-modeling', 'photography', 'ableton')","Video Production
"
22315,"('3d-modeling', 'photography', 'ableton')","Voice Over
"
22316,"('3d-modeling', 'photography', 'ableton')","Video Editing
"
22317,"('3d-modeling', 'photography', 'ableton')","Subtitle
"
22318,"('3d-modeling', 'photography', 'ableton')","3D & Animation
"
22319,"('3d-modeling', 'photography', 'ableton')",Sound Effects
22320,"('3d-modeling', 'cinematography', 'adobe-illustrator')","Photography
"
22321,"('3d-modeling', 'cinematography', 'adobe-illustrator')","Motion Graphics
"
22322,"('3d-modeling', 'cinematography', 'adobe-illustrator')","Video Production
"
22323,"('3d-modeling', 'cinematography', 'adobe-illustrator')","Voice Over
"
22324,"('3d-modeling', 'cinematography', 'adobe-illustrator')","Video Editing
"
22325,"('3d-modeling', 'cinematography', 'adobe-illustrator')","Subtitle
"
22326,"('3d-modeling', 'cinematography', 'adobe-illustrator')","3D & Animation
"
22327,"('3d-modeling', 'cinematography', 'adobe-illustrator')",Sound Effects
22328,"('3d-modeling', 'cinematography', 'adobe-photoshop')","Photography
"
22329,"('3d-modeling', 'cinematography', 'adobe-photoshop')","Motion Graphics
"
22330,"('3d-modeling', 'cinematography', 'adobe-photoshop')","Video Production
"
22331,"('3d-modeling', 'cinematography', 'adobe-photoshop')","Voice Over
"
22332,"('3d-modeling', 'cinematography', 'adobe-photoshop')","Video Editing
"
22333,"('3d-modeling', 'cinematography', 'adobe-photoshop')","Subtitle
"
22334,"('3d-modeling', 'cinematography', 'adobe-photoshop')","3D & Animation
"
22335,"('3d-modeling', 'cinematography', 'adobe-photoshop')",Sound Effects
22336,"('3d-modeling', 'cinematography', 'adobe-premiere-pro')","Photography
"
22337,"('3d-modeling', 'cinematography', 'adobe-premiere-pro')","Motion Graphics
"
22338,"('3d-modeling', 'cinematography', 'adobe-premiere-pro')","Video Production
"
22339,"('3d-modeling', 'cinematography', 'adobe-premiere-pro')","Voice Over
"
22340,"('3d-modeling', 'cinematography', 'adobe-premiere-pro')","Video Editing
"
22341,"('3d-modeling', 'cinematography', 'adobe-premiere-pro')","Subtitle
"
22342,"('3d-modeling', 'cinematography', 'adobe-premiere-pro')","3D & Animation
"
22343,"('3d-modeling', 'cinematography', 'adobe-premiere-pro')",Sound Effects
22344,"('3d-modeling', 'cinematography', 'adobe-after-effect')","Photography
"
22345,"('3d-modeling', 'cinematography', 'adobe-after-effect')","Motion Graphics
"
22346,"('3d-modeling', 'cinematography', 'adobe-after-effect')","Video Production
"
22347,"('3d-modeling', 'cinematography', 'adobe-after-effect')","Voice Over
"
22348,"('3d-modeling', 'cinematography', 'adobe-after-effect')","Video Editing
"
22349,"('3d-modeling', 'cinematography', 'adobe-after-effect')","Subtitle
"
22350,"('3d-modeling', 'cinematography', 'adobe-after-effect')","3D & Animation
"
22351,"('3d-modeling', 'cinematography', 'adobe-after-effect')",Sound Effects
22352,"('3d-modeling', 'cinematography', 'final-cut-pro')","Photography
"
