id,skill_set,subcategory 
1810,"('investment-banking', 'advising', 'consulting')","Marketing
"
1811,"('investment-banking', 'advising', 'consulting')","Branding
"
1812,"('investment-banking', 'advising', 'consulting')",Law
1813,"('investment-banking', 'advising', 'career-growth')","Self Improvement
"
1814,"('investment-banking', 'advising', 'career-growth')","Create Business & Startup
"
1815,"('investment-banking', 'advising', 'career-growth')","Finance & Accounting
"
1816,"('investment-banking', 'advising', 'career-growth')","Company’s Trade Registration 
"
1817,"('investment-banking', 'advising', 'career-growth')","Marketing
"
1818,"('investment-banking', 'advising', 'career-growth')","Branding
"
1819,"('investment-banking', 'advising', 'career-growth')",Law
1820,"('investment-banking', 'advising', 'startup')","Self Improvement
"
1821,"('investment-banking', 'advising', 'startup')","Create Business & Startup
"
1822,"('investment-banking', 'advising', 'startup')","Finance & Accounting
"
1823,"('investment-banking', 'advising', 'startup')","Company’s Trade Registration 
"
1824,"('investment-banking', 'advising', 'startup')","Marketing
"
1825,"('investment-banking', 'advising', 'startup')","Branding
"
1826,"('investment-banking', 'advising', 'startup')",Law
1827,"('investment-banking', 'advising', 'financial-modeling')","Self Improvement
"
1828,"('investment-banking', 'advising', 'financial-modeling')","Create Business & Startup
"
1829,"('investment-banking', 'advising', 'financial-modeling')","Finance & Accounting
"
1830,"('investment-banking', 'advising', 'financial-modeling')","Company’s Trade Registration 
"
1831,"('investment-banking', 'advising', 'financial-modeling')","Marketing
"
1832,"('investment-banking', 'advising', 'financial-modeling')","Branding
"
1833,"('investment-banking', 'advising', 'financial-modeling')",Law
1834,"('investment-banking', 'advising', 'valuation')","Self Improvement
"
1835,"('investment-banking', 'advising', 'valuation')","Create Business & Startup
"
1836,"('investment-banking', 'advising', 'valuation')","Finance & Accounting
"
1837,"('investment-banking', 'advising', 'valuation')","Company’s Trade Registration 
"
1838,"('investment-banking', 'advising', 'valuation')","Marketing
"
1839,"('investment-banking', 'advising', 'valuation')","Branding
"
1840,"('investment-banking', 'advising', 'valuation')",Law
1841,"('investment-banking', 'advising', 'business-valuation')","Self Improvement
"
1842,"('investment-banking', 'advising', 'business-valuation')","Create Business & Startup
"
1843,"('investment-banking', 'advising', 'business-valuation')","Finance & Accounting
"
1844,"('investment-banking', 'advising', 'business-valuation')","Company’s Trade Registration 
"
1845,"('investment-banking', 'advising', 'business-valuation')","Marketing
"
1846,"('investment-banking', 'advising', 'business-valuation')","Branding
"
1847,"('investment-banking', 'advising', 'business-valuation')",Law
1848,"('investment-banking', 'career-growth', 'consulting')","Self Improvement
"
1849,"('investment-banking', 'career-growth', 'consulting')","Create Business & Startup
"
1850,"('investment-banking', 'career-growth', 'consulting')","Finance & Accounting
"
1851,"('investment-banking', 'career-growth', 'consulting')","Company’s Trade Registration 
"
1852,"('investment-banking', 'career-growth', 'consulting')","Marketing
"
1853,"('investment-banking', 'career-growth', 'consulting')","Branding
"
1854,"('investment-banking', 'career-growth', 'consulting')",Law
1855,"('investment-banking', 'career-growth', 'advising')","Self Improvement
"
1856,"('investment-banking', 'career-growth', 'advising')","Create Business & Startup
"
1857,"('investment-banking', 'career-growth', 'advising')","Finance & Accounting
"
1858,"('investment-banking', 'career-growth', 'advising')","Company’s Trade Registration 
"
1859,"('investment-banking', 'career-growth', 'advising')","Marketing
"
1860,"('investment-banking', 'career-growth', 'advising')","Branding
"
1861,"('investment-banking', 'career-growth', 'advising')",Law
1862,"('investment-banking', 'career-growth', 'startup')","Self Improvement
"
1863,"('investment-banking', 'career-growth', 'startup')","Create Business & Startup
"
1864,"('investment-banking', 'career-growth', 'startup')","Finance & Accounting
"
1865,"('investment-banking', 'career-growth', 'startup')","Company’s Trade Registration 
"
1866,"('investment-banking', 'career-growth', 'startup')","Marketing
"
1867,"('investment-banking', 'career-growth', 'startup')","Branding
"
1868,"('investment-banking', 'career-growth', 'startup')",Law
1869,"('investment-banking', 'career-growth', 'financial-modeling')","Self Improvement
"
1870,"('investment-banking', 'career-growth', 'financial-modeling')","Create Business & Startup
"
1871,"('investment-banking', 'career-growth', 'financial-modeling')","Finance & Accounting
"
1872,"('investment-banking', 'career-growth', 'financial-modeling')","Company’s Trade Registration 
"
1873,"('investment-banking', 'career-growth', 'financial-modeling')","Marketing
"
1874,"('investment-banking', 'career-growth', 'financial-modeling')","Branding
"
1875,"('investment-banking', 'career-growth', 'financial-modeling')",Law
1876,"('investment-banking', 'career-growth', 'valuation')","Self Improvement
"
1877,"('investment-banking', 'career-growth', 'valuation')","Create Business & Startup
"
1878,"('investment-banking', 'career-growth', 'valuation')","Finance & Accounting
"
1879,"('investment-banking', 'career-growth', 'valuation')","Company’s Trade Registration 
"
1880,"('investment-banking', 'career-growth', 'valuation')","Marketing
"
1881,"('investment-banking', 'career-growth', 'valuation')","Branding
"
1882,"('investment-banking', 'career-growth', 'valuation')",Law
1883,"('investment-banking', 'career-growth', 'business-valuation')","Self Improvement
"
1884,"('investment-banking', 'career-growth', 'business-valuation')","Create Business & Startup
"
1885,"('investment-banking', 'career-growth', 'business-valuation')","Finance & Accounting
"
1886,"('investment-banking', 'career-growth', 'business-valuation')","Company’s Trade Registration 
"
1887,"('investment-banking', 'career-growth', 'business-valuation')","Marketing
"
1888,"('investment-banking', 'career-growth', 'business-valuation')","Branding
"
1889,"('investment-banking', 'career-growth', 'business-valuation')",Law
1890,"('investment-banking', 'startup', 'consulting')","Self Improvement
"
1891,"('investment-banking', 'startup', 'consulting')","Create Business & Startup
"
1892,"('investment-banking', 'startup', 'consulting')","Finance & Accounting
"
1893,"('investment-banking', 'startup', 'consulting')","Company’s Trade Registration 
"
1894,"('investment-banking', 'startup', 'consulting')","Marketing
"
1895,"('investment-banking', 'startup', 'consulting')","Branding
"
1896,"('investment-banking', 'startup', 'consulting')",Law
1897,"('investment-banking', 'startup', 'advising')","Self Improvement
"
1898,"('investment-banking', 'startup', 'advising')","Create Business & Startup
"
1899,"('investment-banking', 'startup', 'advising')","Finance & Accounting
"
1900,"('investment-banking', 'startup', 'advising')","Company’s Trade Registration 
"
1901,"('investment-banking', 'startup', 'advising')","Marketing
"
1902,"('investment-banking', 'startup', 'advising')","Branding
"
1903,"('investment-banking', 'startup', 'advising')",Law
1904,"('investment-banking', 'startup', 'career-growth')","Self Improvement
"
1905,"('investment-banking', 'startup', 'career-growth')","Create Business & Startup
"
1906,"('investment-banking', 'startup', 'career-growth')","Finance & Accounting
"
1907,"('investment-banking', 'startup', 'career-growth')","Company’s Trade Registration 
"
1908,"('investment-banking', 'startup', 'career-growth')","Marketing
"
1909,"('investment-banking', 'startup', 'career-growth')","Branding
"
1910,"('investment-banking', 'startup', 'career-growth')",Law
1911,"('investment-banking', 'startup', 'financial-modeling')","Self Improvement
"
1912,"('investment-banking', 'startup', 'financial-modeling')","Create Business & Startup
"
1913,"('investment-banking', 'startup', 'financial-modeling')","Finance & Accounting
"
1914,"('investment-banking', 'startup', 'financial-modeling')","Company’s Trade Registration 
"
1915,"('investment-banking', 'startup', 'financial-modeling')","Marketing
"
1916,"('investment-banking', 'startup', 'financial-modeling')","Branding
"
1917,"('investment-banking', 'startup', 'financial-modeling')",Law
1918,"('investment-banking', 'startup', 'valuation')","Self Improvement
"
1919,"('investment-banking', 'startup', 'valuation')","Create Business & Startup
"
1920,"('investment-banking', 'startup', 'valuation')","Finance & Accounting
"
1921,"('investment-banking', 'startup', 'valuation')","Company’s Trade Registration 
"
1922,"('investment-banking', 'startup', 'valuation')","Marketing
"
1923,"('investment-banking', 'startup', 'valuation')","Branding
"
1924,"('investment-banking', 'startup', 'valuation')",Law
1925,"('investment-banking', 'startup', 'business-valuation')","Self Improvement
"
1926,"('investment-banking', 'startup', 'business-valuation')","Create Business & Startup
"
1927,"('investment-banking', 'startup', 'business-valuation')","Finance & Accounting
"
1928,"('investment-banking', 'startup', 'business-valuation')","Company’s Trade Registration 
"
1929,"('investment-banking', 'startup', 'business-valuation')","Marketing
"
1930,"('investment-banking', 'startup', 'business-valuation')","Branding
"
1931,"('investment-banking', 'startup', 'business-valuation')",Law
1932,"('investment-banking', 'financial-modeling', 'consulting')","Self Improvement
"
1933,"('investment-banking', 'financial-modeling', 'consulting')","Create Business & Startup
"
1934,"('investment-banking', 'financial-modeling', 'consulting')","Finance & Accounting
"
1935,"('investment-banking', 'financial-modeling', 'consulting')","Company’s Trade Registration 
"
1936,"('investment-banking', 'financial-modeling', 'consulting')","Marketing
"
1937,"('investment-banking', 'financial-modeling', 'consulting')","Branding
"
1938,"('investment-banking', 'financial-modeling', 'consulting')",Law
1939,"('investment-banking', 'financial-modeling', 'advising')","Self Improvement
"
1940,"('investment-banking', 'financial-modeling', 'advising')","Create Business & Startup
"
1941,"('investment-banking', 'financial-modeling', 'advising')","Finance & Accounting
"
1942,"('investment-banking', 'financial-modeling', 'advising')","Company’s Trade Registration 
"
1943,"('investment-banking', 'financial-modeling', 'advising')","Marketing
"
1944,"('investment-banking', 'financial-modeling', 'advising')","Branding
"
1945,"('investment-banking', 'financial-modeling', 'advising')",Law
1946,"('investment-banking', 'financial-modeling', 'career-growth')","Self Improvement
"
1947,"('investment-banking', 'financial-modeling', 'career-growth')","Create Business & Startup
"
1948,"('investment-banking', 'financial-modeling', 'career-growth')","Finance & Accounting
"
1949,"('investment-banking', 'financial-modeling', 'career-growth')","Company’s Trade Registration 
"
1950,"('investment-banking', 'financial-modeling', 'career-growth')","Marketing
"
1951,"('investment-banking', 'financial-modeling', 'career-growth')","Branding
"
1952,"('investment-banking', 'financial-modeling', 'career-growth')",Law
1953,"('investment-banking', 'financial-modeling', 'startup')","Self Improvement
"
1954,"('investment-banking', 'financial-modeling', 'startup')","Create Business & Startup
"
1955,"('investment-banking', 'financial-modeling', 'startup')","Finance & Accounting
"
1956,"('investment-banking', 'financial-modeling', 'startup')","Company’s Trade Registration 
"
1957,"('investment-banking', 'financial-modeling', 'startup')","Marketing
"
1958,"('investment-banking', 'financial-modeling', 'startup')","Branding
"
1959,"('investment-banking', 'financial-modeling', 'startup')",Law
1960,"('investment-banking', 'financial-modeling', 'valuation')","Self Improvement
"
1961,"('investment-banking', 'financial-modeling', 'valuation')","Create Business & Startup
"
1962,"('investment-banking', 'financial-modeling', 'valuation')","Finance & Accounting
"
1963,"('investment-banking', 'financial-modeling', 'valuation')","Company’s Trade Registration 
"
1964,"('investment-banking', 'financial-modeling', 'valuation')","Marketing
"
1965,"('investment-banking', 'financial-modeling', 'valuation')","Branding
"
1966,"('investment-banking', 'financial-modeling', 'valuation')",Law
1967,"('investment-banking', 'financial-modeling', 'business-valuation')","Self Improvement
"
1968,"('investment-banking', 'financial-modeling', 'business-valuation')","Create Business & Startup
"
1969,"('investment-banking', 'financial-modeling', 'business-valuation')","Finance & Accounting
"
1970,"('investment-banking', 'financial-modeling', 'business-valuation')","Company’s Trade Registration 
"
1971,"('investment-banking', 'financial-modeling', 'business-valuation')","Marketing
"
1972,"('investment-banking', 'financial-modeling', 'business-valuation')","Branding
"
1973,"('investment-banking', 'financial-modeling', 'business-valuation')",Law
1974,"('investment-banking', 'valuation', 'consulting')","Self Improvement
"
1975,"('investment-banking', 'valuation', 'consulting')","Create Business & Startup
"
1976,"('investment-banking', 'valuation', 'consulting')","Finance & Accounting
"
1977,"('investment-banking', 'valuation', 'consulting')","Company’s Trade Registration 
"
1978,"('investment-banking', 'valuation', 'consulting')","Marketing
"
1979,"('investment-banking', 'valuation', 'consulting')","Branding
"
1980,"('investment-banking', 'valuation', 'consulting')",Law
1981,"('investment-banking', 'valuation', 'advising')","Self Improvement
"
1982,"('investment-banking', 'valuation', 'advising')","Create Business & Startup
"
1983,"('investment-banking', 'valuation', 'advising')","Finance & Accounting
"
1984,"('investment-banking', 'valuation', 'advising')","Company’s Trade Registration 
"
1985,"('investment-banking', 'valuation', 'advising')","Marketing
"
1986,"('investment-banking', 'valuation', 'advising')","Branding
"
1987,"('investment-banking', 'valuation', 'advising')",Law
1988,"('investment-banking', 'valuation', 'career-growth')","Self Improvement
"
1989,"('investment-banking', 'valuation', 'career-growth')","Create Business & Startup
"
1990,"('investment-banking', 'valuation', 'career-growth')","Finance & Accounting
"
1991,"('investment-banking', 'valuation', 'career-growth')","Company’s Trade Registration 
"
1992,"('investment-banking', 'valuation', 'career-growth')","Marketing
"
1993,"('investment-banking', 'valuation', 'career-growth')","Branding
"
1994,"('investment-banking', 'valuation', 'career-growth')",Law
1995,"('investment-banking', 'valuation', 'startup')","Self Improvement
"
1996,"('investment-banking', 'valuation', 'startup')","Create Business & Startup
"
1997,"('investment-banking', 'valuation', 'startup')","Finance & Accounting
"
1998,"('investment-banking', 'valuation', 'startup')","Company’s Trade Registration 
"
1999,"('investment-banking', 'valuation', 'startup')","Marketing
"
2000,"('investment-banking', 'valuation', 'startup')","Branding
"
2001,"('investment-banking', 'valuation', 'startup')",Law
2002,"('investment-banking', 'valuation', 'financial-modeling')","Self Improvement
"
2003,"('investment-banking', 'valuation', 'financial-modeling')","Create Business & Startup
"
2004,"('investment-banking', 'valuation', 'financial-modeling')","Finance & Accounting
"
2005,"('investment-banking', 'valuation', 'financial-modeling')","Company’s Trade Registration 
"
2006,"('investment-banking', 'valuation', 'financial-modeling')","Marketing
"
2007,"('investment-banking', 'valuation', 'financial-modeling')","Branding
"
2008,"('investment-banking', 'valuation', 'financial-modeling')",Law
2009,"('investment-banking', 'valuation', 'business-valuation')","Self Improvement
"
2010,"('investment-banking', 'valuation', 'business-valuation')","Create Business & Startup
"
2011,"('investment-banking', 'valuation', 'business-valuation')","Finance & Accounting
"
2012,"('investment-banking', 'valuation', 'business-valuation')","Company’s Trade Registration 
"
2013,"('investment-banking', 'valuation', 'business-valuation')","Marketing
"
2014,"('investment-banking', 'valuation', 'business-valuation')","Branding
"
2015,"('investment-banking', 'valuation', 'business-valuation')",Law
2016,"('investment-banking', 'business-valuation', 'consulting')","Self Improvement
"
2017,"('investment-banking', 'business-valuation', 'consulting')","Create Business & Startup
"
2018,"('investment-banking', 'business-valuation', 'consulting')","Finance & Accounting
"
2019,"('investment-banking', 'business-valuation', 'consulting')","Company’s Trade Registration 
"
2020,"('investment-banking', 'business-valuation', 'consulting')","Marketing
"
2021,"('investment-banking', 'business-valuation', 'consulting')","Branding
"
2022,"('investment-banking', 'business-valuation', 'consulting')",Law
2023,"('investment-banking', 'business-valuation', 'advising')","Self Improvement
"
2024,"('investment-banking', 'business-valuation', 'advising')","Create Business & Startup
"
2025,"('investment-banking', 'business-valuation', 'advising')","Finance & Accounting
"
2026,"('investment-banking', 'business-valuation', 'advising')","Company’s Trade Registration 
"
2027,"('investment-banking', 'business-valuation', 'advising')","Marketing
"
2028,"('investment-banking', 'business-valuation', 'advising')","Branding
"
2029,"('investment-banking', 'business-valuation', 'advising')",Law
2030,"('investment-banking', 'business-valuation', 'career-growth')","Self Improvement
"
2031,"('investment-banking', 'business-valuation', 'career-growth')","Create Business & Startup
"
2032,"('investment-banking', 'business-valuation', 'career-growth')","Finance & Accounting
"
2033,"('investment-banking', 'business-valuation', 'career-growth')","Company’s Trade Registration 
"
2034,"('investment-banking', 'business-valuation', 'career-growth')","Marketing
"
2035,"('investment-banking', 'business-valuation', 'career-growth')","Branding
"
2036,"('investment-banking', 'business-valuation', 'career-growth')",Law
2037,"('investment-banking', 'business-valuation', 'startup')","Self Improvement
"
2038,"('investment-banking', 'business-valuation', 'startup')","Create Business & Startup
"
2039,"('investment-banking', 'business-valuation', 'startup')","Finance & Accounting
"
2040,"('investment-banking', 'business-valuation', 'startup')","Company’s Trade Registration 
"
2041,"('investment-banking', 'business-valuation', 'startup')","Marketing
"
2042,"('investment-banking', 'business-valuation', 'startup')","Branding
"
2043,"('investment-banking', 'business-valuation', 'startup')",Law
2044,"('investment-banking', 'business-valuation', 'financial-modeling')","Self Improvement
"
2045,"('investment-banking', 'business-valuation', 'financial-modeling')","Create Business & Startup
"
2046,"('investment-banking', 'business-valuation', 'financial-modeling')","Finance & Accounting
"
2047,"('investment-banking', 'business-valuation', 'financial-modeling')","Company’s Trade Registration 
"
2048,"('investment-banking', 'business-valuation', 'financial-modeling')","Marketing
"
2049,"('investment-banking', 'business-valuation', 'financial-modeling')","Branding
"
2050,"('investment-banking', 'business-valuation', 'financial-modeling')",Law
2051,"('investment-banking', 'business-valuation', 'valuation')","Self Improvement
"
2052,"('investment-banking', 'business-valuation', 'valuation')","Create Business & Startup
"
2053,"('investment-banking', 'business-valuation', 'valuation')","Finance & Accounting
"
2054,"('investment-banking', 'business-valuation', 'valuation')","Company’s Trade Registration 
"
2055,"('investment-banking', 'business-valuation', 'valuation')","Marketing
"
2056,"('investment-banking', 'business-valuation', 'valuation')","Branding
"
2057,"('investment-banking', 'business-valuation', 'valuation')",Law
2058,"('business-valuation', 'consulting', 'advising')","Self Improvement
"
2059,"('business-valuation', 'consulting', 'advising')","Create Business & Startup
"
2060,"('business-valuation', 'consulting', 'advising')","Finance & Accounting
"
2061,"('business-valuation', 'consulting', 'advising')","Company’s Trade Registration 
"
2062,"('business-valuation', 'consulting', 'advising')","Marketing
"
2063,"('business-valuation', 'consulting', 'advising')","Branding
"
2064,"('business-valuation', 'consulting', 'advising')",Law
2065,"('business-valuation', 'consulting', 'career-growth')","Self Improvement
"
2066,"('business-valuation', 'consulting', 'career-growth')","Create Business & Startup
"
2067,"('business-valuation', 'consulting', 'career-growth')","Finance & Accounting
"
2068,"('business-valuation', 'consulting', 'career-growth')","Company’s Trade Registration 
"
2069,"('business-valuation', 'consulting', 'career-growth')","Marketing
"
2070,"('business-valuation', 'consulting', 'career-growth')","Branding
"
2071,"('business-valuation', 'consulting', 'career-growth')",Law
2072,"('business-valuation', 'consulting', 'startup')","Self Improvement
"
2073,"('business-valuation', 'consulting', 'startup')","Create Business & Startup
"
2074,"('business-valuation', 'consulting', 'startup')","Finance & Accounting
"
2075,"('business-valuation', 'consulting', 'startup')","Company’s Trade Registration 
"
2076,"('business-valuation', 'consulting', 'startup')","Marketing
"
2077,"('business-valuation', 'consulting', 'startup')","Branding
"
2078,"('business-valuation', 'consulting', 'startup')",Law
2079,"('business-valuation', 'consulting', 'financial-modeling')","Self Improvement
"
2080,"('business-valuation', 'consulting', 'financial-modeling')","Create Business & Startup
"
2081,"('business-valuation', 'consulting', 'financial-modeling')","Finance & Accounting
"
2082,"('business-valuation', 'consulting', 'financial-modeling')","Company’s Trade Registration 
"
2083,"('business-valuation', 'consulting', 'financial-modeling')","Marketing
"
2084,"('business-valuation', 'consulting', 'financial-modeling')","Branding
"
2085,"('business-valuation', 'consulting', 'financial-modeling')",Law
2086,"('business-valuation', 'consulting', 'valuation')","Self Improvement
"
2087,"('business-valuation', 'consulting', 'valuation')","Create Business & Startup
"
2088,"('business-valuation', 'consulting', 'valuation')","Finance & Accounting
"
2089,"('business-valuation', 'consulting', 'valuation')","Company’s Trade Registration 
"
2090,"('business-valuation', 'consulting', 'valuation')","Marketing
"
2091,"('business-valuation', 'consulting', 'valuation')","Branding
"
2092,"('business-valuation', 'consulting', 'valuation')",Law
2093,"('business-valuation', 'consulting', 'investment-banking')","Self Improvement
"
2094,"('business-valuation', 'consulting', 'investment-banking')","Create Business & Startup
"
2095,"('business-valuation', 'consulting', 'investment-banking')","Finance & Accounting
"
2096,"('business-valuation', 'consulting', 'investment-banking')","Company’s Trade Registration 
"
2097,"('business-valuation', 'consulting', 'investment-banking')","Marketing
"
2098,"('business-valuation', 'consulting', 'investment-banking')","Branding
"
2099,"('business-valuation', 'consulting', 'investment-banking')",Law
2100,"('business-valuation', 'advising', 'consulting')","Self Improvement
"
2101,"('business-valuation', 'advising', 'consulting')","Create Business & Startup
"
2102,"('business-valuation', 'advising', 'consulting')","Finance & Accounting
"
2103,"('business-valuation', 'advising', 'consulting')","Company’s Trade Registration 
"
2104,"('business-valuation', 'advising', 'consulting')","Marketing
"
2105,"('business-valuation', 'advising', 'consulting')","Branding
"
2106,"('business-valuation', 'advising', 'consulting')",Law
2107,"('business-valuation', 'advising', 'career-growth')","Self Improvement
"
2108,"('business-valuation', 'advising', 'career-growth')","Create Business & Startup
"
2109,"('business-valuation', 'advising', 'career-growth')","Finance & Accounting
"
2110,"('business-valuation', 'advising', 'career-growth')","Company’s Trade Registration 
"
2111,"('business-valuation', 'advising', 'career-growth')","Marketing
"
2112,"('business-valuation', 'advising', 'career-growth')","Branding
"
2113,"('business-valuation', 'advising', 'career-growth')",Law
2114,"('business-valuation', 'advising', 'startup')","Self Improvement
"
2115,"('business-valuation', 'advising', 'startup')","Create Business & Startup
"
2116,"('business-valuation', 'advising', 'startup')","Finance & Accounting
"
2117,"('business-valuation', 'advising', 'startup')","Company’s Trade Registration 
"
2118,"('business-valuation', 'advising', 'startup')","Marketing
"
2119,"('business-valuation', 'advising', 'startup')","Branding
"
2120,"('business-valuation', 'advising', 'startup')",Law
2121,"('business-valuation', 'advising', 'financial-modeling')","Self Improvement
"
2122,"('business-valuation', 'advising', 'financial-modeling')","Create Business & Startup
"
2123,"('business-valuation', 'advising', 'financial-modeling')","Finance & Accounting
"
2124,"('business-valuation', 'advising', 'financial-modeling')","Company’s Trade Registration 
"
2125,"('business-valuation', 'advising', 'financial-modeling')","Marketing
"
2126,"('business-valuation', 'advising', 'financial-modeling')","Branding
"
2127,"('business-valuation', 'advising', 'financial-modeling')",Law
2128,"('business-valuation', 'advising', 'valuation')","Self Improvement
"
2129,"('business-valuation', 'advising', 'valuation')","Create Business & Startup
"
2130,"('business-valuation', 'advising', 'valuation')","Finance & Accounting
"
2131,"('business-valuation', 'advising', 'valuation')","Company’s Trade Registration 
"
2132,"('business-valuation', 'advising', 'valuation')","Marketing
"
2133,"('business-valuation', 'advising', 'valuation')","Branding
"
2134,"('business-valuation', 'advising', 'valuation')",Law
2135,"('business-valuation', 'advising', 'investment-banking')","Self Improvement
"
2136,"('business-valuation', 'advising', 'investment-banking')","Create Business & Startup
"
2137,"('business-valuation', 'advising', 'investment-banking')","Finance & Accounting
"
2138,"('business-valuation', 'advising', 'investment-banking')","Company’s Trade Registration 
"
2139,"('business-valuation', 'advising', 'investment-banking')","Marketing
"
2140,"('business-valuation', 'advising', 'investment-banking')","Branding
"
2141,"('business-valuation', 'advising', 'investment-banking')",Law
2142,"('business-valuation', 'career-growth', 'consulting')","Self Improvement
"
2143,"('business-valuation', 'career-growth', 'consulting')","Create Business & Startup
"
2144,"('business-valuation', 'career-growth', 'consulting')","Finance & Accounting
"
2145,"('business-valuation', 'career-growth', 'consulting')","Company’s Trade Registration 
"
2146,"('business-valuation', 'career-growth', 'consulting')","Marketing
"
2147,"('business-valuation', 'career-growth', 'consulting')","Branding
"
2148,"('business-valuation', 'career-growth', 'consulting')",Law
2149,"('business-valuation', 'career-growth', 'advising')","Self Improvement
"
2150,"('business-valuation', 'career-growth', 'advising')","Create Business & Startup
"
2151,"('business-valuation', 'career-growth', 'advising')","Finance & Accounting
"
2152,"('business-valuation', 'career-growth', 'advising')","Company’s Trade Registration 
"
2153,"('business-valuation', 'career-growth', 'advising')","Marketing
"
2154,"('business-valuation', 'career-growth', 'advising')","Branding
"
2155,"('business-valuation', 'career-growth', 'advising')",Law
2156,"('business-valuation', 'career-growth', 'startup')","Self Improvement
"
2157,"('business-valuation', 'career-growth', 'startup')","Create Business & Startup
"
2158,"('business-valuation', 'career-growth', 'startup')","Finance & Accounting
"
2159,"('business-valuation', 'career-growth', 'startup')","Company’s Trade Registration 
"
2160,"('business-valuation', 'career-growth', 'startup')","Marketing
"
2161,"('business-valuation', 'career-growth', 'startup')","Branding
"
2162,"('business-valuation', 'career-growth', 'startup')",Law
2163,"('business-valuation', 'career-growth', 'financial-modeling')","Self Improvement
"
2164,"('business-valuation', 'career-growth', 'financial-modeling')","Create Business & Startup
"
2165,"('business-valuation', 'career-growth', 'financial-modeling')","Finance & Accounting
"
2166,"('business-valuation', 'career-growth', 'financial-modeling')","Company’s Trade Registration 
"
2167,"('business-valuation', 'career-growth', 'financial-modeling')","Marketing
"
2168,"('business-valuation', 'career-growth', 'financial-modeling')","Branding
"
2169,"('business-valuation', 'career-growth', 'financial-modeling')",Law
2170,"('business-valuation', 'career-growth', 'valuation')","Self Improvement
"
2171,"('business-valuation', 'career-growth', 'valuation')","Create Business & Startup
"
2172,"('business-valuation', 'career-growth', 'valuation')","Finance & Accounting
"
2173,"('business-valuation', 'career-growth', 'valuation')","Company’s Trade Registration 
"
2174,"('business-valuation', 'career-growth', 'valuation')","Marketing
"
2175,"('business-valuation', 'career-growth', 'valuation')","Branding
"
2176,"('business-valuation', 'career-growth', 'valuation')",Law
2177,"('business-valuation', 'career-growth', 'investment-banking')","Self Improvement
"
2178,"('business-valuation', 'career-growth', 'investment-banking')","Create Business & Startup
"
2179,"('business-valuation', 'career-growth', 'investment-banking')","Finance & Accounting
"
2180,"('business-valuation', 'career-growth', 'investment-banking')","Company’s Trade Registration 
"
2181,"('business-valuation', 'career-growth', 'investment-banking')","Marketing
"
2182,"('business-valuation', 'career-growth', 'investment-banking')","Branding
"
2183,"('business-valuation', 'career-growth', 'investment-banking')",Law
2184,"('business-valuation', 'startup', 'consulting')","Self Improvement
"
2185,"('business-valuation', 'startup', 'consulting')","Create Business & Startup
"
2186,"('business-valuation', 'startup', 'consulting')","Finance & Accounting
"
2187,"('business-valuation', 'startup', 'consulting')","Company’s Trade Registration 
"
2188,"('business-valuation', 'startup', 'consulting')","Marketing
"
2189,"('business-valuation', 'startup', 'consulting')","Branding
"
2190,"('business-valuation', 'startup', 'consulting')",Law
2191,"('business-valuation', 'startup', 'advising')","Self Improvement
"
2192,"('business-valuation', 'startup', 'advising')","Create Business & Startup
"
2193,"('business-valuation', 'startup', 'advising')","Finance & Accounting
"
2194,"('business-valuation', 'startup', 'advising')","Company’s Trade Registration 
"
2195,"('business-valuation', 'startup', 'advising')","Marketing
"
2196,"('business-valuation', 'startup', 'advising')","Branding
"
2197,"('business-valuation', 'startup', 'advising')",Law
2198,"('business-valuation', 'startup', 'career-growth')","Self Improvement
"
2199,"('business-valuation', 'startup', 'career-growth')","Create Business & Startup
"
2200,"('business-valuation', 'startup', 'career-growth')","Finance & Accounting
"
2201,"('business-valuation', 'startup', 'career-growth')","Company’s Trade Registration 
"
2202,"('business-valuation', 'startup', 'career-growth')","Marketing
"
2203,"('business-valuation', 'startup', 'career-growth')","Branding
"
2204,"('business-valuation', 'startup', 'career-growth')",Law
2205,"('business-valuation', 'startup', 'financial-modeling')","Self Improvement
"
2206,"('business-valuation', 'startup', 'financial-modeling')","Create Business & Startup
"
2207,"('business-valuation', 'startup', 'financial-modeling')","Finance & Accounting
"
2208,"('business-valuation', 'startup', 'financial-modeling')","Company’s Trade Registration 
"
2209,"('business-valuation', 'startup', 'financial-modeling')","Marketing
"
2210,"('business-valuation', 'startup', 'financial-modeling')","Branding
"
2211,"('business-valuation', 'startup', 'financial-modeling')",Law
2212,"('business-valuation', 'startup', 'valuation')","Self Improvement
"
2213,"('business-valuation', 'startup', 'valuation')","Create Business & Startup
"
2214,"('business-valuation', 'startup', 'valuation')","Finance & Accounting
"
2215,"('business-valuation', 'startup', 'valuation')","Company’s Trade Registration 
"
2216,"('business-valuation', 'startup', 'valuation')","Marketing
"
2217,"('business-valuation', 'startup', 'valuation')","Branding
"
2218,"('business-valuation', 'startup', 'valuation')",Law
2219,"('business-valuation', 'startup', 'investment-banking')","Self Improvement
"
2220,"('business-valuation', 'startup', 'investment-banking')","Create Business & Startup
"
2221,"('business-valuation', 'startup', 'investment-banking')","Finance & Accounting
"
2222,"('business-valuation', 'startup', 'investment-banking')","Company’s Trade Registration 
"
2223,"('business-valuation', 'startup', 'investment-banking')","Marketing
"
2224,"('business-valuation', 'startup', 'investment-banking')","Branding
"
